sseqid,IS1016@IS1595@IS1016,IS1301@IS5@IS427,IS1655@IS30@nan,ISNg1@IS3@IS150,ISNgo2@IS110@nan,ISNgo3@IS110@nan
485_773,1,0,0,0,1,1
485_7731,1,0,0,0,0,1
485_7732,1,0,1,1,0,1
485_7737,1,0,0,0,0,1
485_774,1,0,0,0,1,1
485_7742,0,0,0,0,0,1
485_7747,1,0,0,0,0,1
485_7748,1,0,0,1,0,1
485_775,1,0,0,1,1,1
485_7750,1,0,0,1,0,1
485_776,1,0,0,0,0,1
485_777,1,0,0,1,0,1
485_778,1,0,0,0,0,1
485_779,1,0,0,0,0,1
485_78,1,0,0,1,0,1
485_780,1,0,0,0,0,1
485_781,1,0,0,0,0,1
485_782,1,0,0,0,0,1
485_783,1,0,0,0,0,1
485_784,1,0,0,0,0,1
485_785,1,0,0,0,1,1
485_7857,1,0,0,0,0,1
485_786,1,0,0,0,0,1
485_787,1,0,0,0,0,1
485_7871,1,0,0,0,0,1
485_7875,1,0,0,0,0,1
485_788,1,0,0,0,0,1
485_7880,1,0,0,0,0,1
485_789,1,0,0,0,0,1
485_7893,0,0,0,0,0,1
485_79,0,0,0,1,1,1
485_790,1,0,0,0,0,1
485_7902,1,0,0,0,0,1
485_791,1,0,0,0,0,1
485_7913,1,0,0,0,0,1
485_7914,0,0,0,0,0,1
485_792,1,0,0,0,0,1
485_7920,1,0,0,0,0,1
485_793,1,0,0,0,0,0
485_794,1,0,0,0,1,1
485_7949,1,0,0,0,0,1
485_795,1,0,0,1,1,1
485_796,1,0,0,0,1,1
485_797,1,0,0,0,0,1
485_798,1,0,0,1,0,1
485_799,1,0,0,0,0,1
485_80,0,0,0,1,1,1
485_800,1,0,0,0,0,1
485_801,1,0,0,0,0,1
485_802,1,0,0,0,1,1
485_803,1,0,0,0,0,1
485_804,1,0,0,1,0,1
485_805,1,0,0,0,0,1
485_806,1,0,0,1,0,1
485_807,1,0,0,1,0,1
485_808,1,0,0,0,0,1
485_8082,0,0,0,1,0,1
485_8083,1,0,0,1,0,1
485_8085,1,0,0,1,0,1
485_8086,1,0,0,1,0,1
485_8087,1,0,0,1,0,1
485_8088,1,0,0,1,0,1
485_8089,0,0,0,1,0,1
485_809,1,0,0,0,0,1
485_8090,1,0,0,1,0,1
485_8092,0,0,0,0,0,1
485_8093,1,0,0,1,0,1
485_8094,1,0,0,1,0,1
485_8095,0,0,0,1,0,1
485_8096,1,0,0,1,0,1
485_8097,1,0,0,1,0,0
485_8098,0,0,0,1,0,0
485_8099,1,0,0,1,0,1
485_81,0,0,0,1,0,1
485_810,1,0,0,0,0,1
485_8100,0,0,0,1,0,0
485_8101,1,0,0,1,0,1
485_811,1,0,0,0,0,1
485_812,1,0,0,0,0,1
485_813,1,0,0,0,0,1
485_814,1,0,0,0,0,1
485_815,1,0,0,0,0,1
485_816,1,0,0,0,1,1
485_817,1,0,0,0,0,1
485_818,1,0,0,0,0,1
485_819,1,0,0,0,0,1
485_82,1,0,0,1,1,1
485_820,1,0,0,0,0,1
485_821,1,0,0,0,0,1
485_822,0,0,0,0,0,1
485_823,1,0,0,1,1,1
485_824,1,0,0,1,1,1
485_8245,1,0,0,1,1,1
485_8246,1,0,0,1,1,1
485_8247,1,0,0,1,1,1
485_8248,1,0,0,0,0,1
485_8249,1,0,0,0,1,1
485_825,1,0,0,1,0,1
485_8250,1,0,0,1,0,1
485_8251,1,0,0,1,0,1
485_8252,1,0,0,1,0,1
485_8253,1,0,0,1,0,1
485_8254,1,0,0,1,0,1
485_8255,1,0,0,1,0,1
485_8256,1,0,0,0,0,1
485_8257,1,0,0,0,0,1
485_8258,1,0,0,0,0,1
485_8259,1,0,0,1,0,1
485_826,1,0,0,0,1,1
485_8260,1,0,0,0,0,1
485_8261,1,0,0,0,0,1
485_8262,1,0,0,1,0,1
485_8263,1,0,0,1,0,1
485_8264,1,0,0,0,0,1
485_8265,1,0,0,1,1,1
485_8266,1,0,0,0,0,1
485_8267,1,0,0,1,0,1
485_8268,1,0,0,0,0,1
485_8269,1,0,0,1,0,1
485_827,1,0,0,0,0,1
485_8270,1,0,0,0,0,1
485_8271,1,0,0,0,0,1
485_8272,1,0,0,1,0,1
485_8273,1,0,0,0,0,1
485_8274,1,0,0,0,0,1
485_8275,1,0,0,1,0,1
485_8276,1,0,0,1,0,1
485_8277,1,0,0,0,0,1
485_8278,1,0,0,0,0,1
485_8279,1,0,0,0,0,1
485_828,1,0,0,0,0,1
485_8280,1,0,0,0,0,1
485_8281,1,0,0,1,0,1
485_8282,1,0,0,1,0,1
485_8283,1,0,0,0,1,1
485_8284,1,0,0,1,0,1
485_8285,1,0,0,1,0,1
485_8286,1,0,0,1,0,1
485_8287,1,0,0,1,1,1
485_8288,1,0,0,1,0,1
485_8289,0,0,0,1,0,1
485_829,1,0,0,1,0,1
485_8290,1,0,1,1,0,1
485_8291,1,0,0,0,0,1
485_8292,1,0,0,1,0,1
485_8293,1,0,0,1,0,1
485_8294,1,0,0,1,0,1
485_8295,1,0,0,0,0,1
485_8296,1,0,0,0,0,1
485_8297,1,0,0,1,0,1
485_8298,1,0,0,1,0,1
485_8299,1,0,0,1,0,1
485_83,1,0,0,1,0,1
485_830,1,0,0,0,0,1
485_8300,1,0,0,1,0,1
485_8301,1,0,0,0,0,1
485_8302,1,0,0,0,0,1
485_8303,1,0,0,1,0,1
485_8304,1,0,0,1,0,1
485_8305,1,0,0,1,0,1
485_8306,1,0,0,1,1,1
485_8307,1,0,0,1,1,1
485_8308,1,0,0,1,0,1
485_8309,1,0,0,1,0,1
485_831,1,0,0,0,0,1
485_8310,1,0,0,0,1,1
485_8311,1,0,0,1,0,1
485_8312,1,0,0,1,0,1
485_8313,1,0,0,0,0,1
485_8314,1,0,0,0,0,1
485_8315,1,0,0,1,0,1
485_8316,1,0,0,0,0,1
485_8317,1,0,0,1,0,1
485_8318,1,0,0,1,0,1
485_8319,1,0,0,1,0,1
485_832,1,0,0,1,0,1
485_8320,1,0,0,1,0,1
485_8321,1,0,0,0,0,1
485_8322,1,0,0,1,0,1
485_8323,1,0,0,0,0,1
485_8324,1,0,0,0,0,1
485_8325,1,0,0,0,0,1
485_8326,1,0,0,0,1,1
485_8327,1,0,0,1,1,1
485_8328,1,0,0,0,0,1
485_8329,1,0,0,0,0,1
485_833,1,0,0,0,0,1
485_8330,1,0,0,1,0,1
485_8331,1,0,0,1,0,1
485_8332,1,0,0,1,0,1
485_8333,1,0,0,0,0,1
485_8334,1,0,0,1,0,1
485_8335,1,0,0,0,0,1
485_8336,1,0,1,1,0,1
485_8337,1,0,0,1,1,1
485_8338,1,0,0,0,0,1
485_8339,1,0,0,1,0,1
485_834,1,0,0,0,0,1
485_8340,1,0,0,1,0,1
485_8341,1,0,0,0,0,1
485_8342,1,0,0,0,0,1
485_8343,1,0,0,1,0,1
485_8344,1,0,0,1,0,1
485_8345,1,0,0,0,0,1
485_8346,1,0,0,0,0,1
485_8347,1,0,1,1,0,1
485_8348,1,0,0,1,0,1
485_8349,1,0,1,1,0,1
485_835,1,0,0,0,0,1
485_8350,1,0,0,0,0,1
485_8351,1,0,0,0,0,1
485_8352,1,0,0,1,0,1
485_8353,1,0,0,0,0,1
485_8354,1,0,0,1,0,1
485_8355,1,0,0,0,1,1
485_8356,1,0,0,1,0,1
485_8357,1,0,0,1,0,1
485_8358,1,0,0,1,0,1
485_8359,1,0,0,1,0,1
485_836,1,0,0,0,0,1
485_8360,1,0,0,1,0,1
485_8361,1,0,0,1,0,1
485_8362,1,0,0,1,0,1
485_8363,1,0,0,1,0,1
485_8364,1,0,0,1,0,1
485_8365,1,0,0,1,0,1
485_8366,1,0,0,1,1,1
485_8367,1,0,0,0,0,1
485_8368,1,0,0,1,0,1
485_8369,1,0,0,0,0,1
485_837,1,0,0,0,0,1
485_8370,1,0,0,1,0,1
485_8371,1,0,0,0,0,1
485_8372,1,0,0,1,0,1
485_8373,1,0,0,0,0,1
485_8374,1,0,0,0,0,1
485_8375,1,0,0,0,0,1
485_8376,1,0,0,1,0,1
485_8377,1,0,0,0,0,1
485_8378,1,0,0,1,0,1
485_8379,1,0,0,0,0,1
485_838,1,0,0,0,1,1
485_8380,1,0,0,0,0,1
485_8381,1,0,1,1,0,1
485_8382,1,0,0,1,0,1
485_8383,1,0,0,1,0,1
485_8384,1,0,0,1,1,1
485_8385,1,0,0,1,0,1
485_8386,1,0,0,1,0,1
485_8387,1,0,0,1,0,1
485_8388,1,0,0,1,0,1
485_8389,1,0,0,1,0,1
485_839,1,0,0,1,0,1
485_8390,1,0,0,1,0,1
485_8391,1,0,0,1,0,1
485_8392,1,0,0,1,0,1
485_8393,1,0,0,0,0,1
485_8394,1,0,0,0,0,1
485_8395,1,0,0,1,0,1
485_8396,1,0,0,0,0,1
485_8397,1,0,0,1,0,1
485_8398,1,0,0,0,0,1
485_8399,1,0,0,0,0,1
485_84,0,0,0,1,1,1
485_840,1,0,0,0,0,1
485_8400,1,0,0,1,1,1
485_8401,1,0,0,0,0,1
485_8402,1,0,0,0,0,1
485_8403,1,0,0,0,0,1
485_8404,1,0,0,1,0,1
485_8405,1,0,0,0,0,1
485_8406,1,0,0,1,0,1
485_8407,1,0,0,1,0,1
485_8408,1,0,0,0,0,1
485_8409,1,0,0,1,0,1
485_841,1,0,0,0,0,1
485_8410,1,0,0,0,0,1
485_8411,1,0,0,0,0,1
485_8412,1,0,0,1,0,1
485_8413,1,0,0,0,0,1
485_8414,1,0,0,0,0,1
485_8415,1,0,0,1,0,1
485_8416,1,0,0,1,0,1
485_8417,1,0,0,0,0,1
485_8418,1,0,0,1,0,1
485_8419,1,0,0,1,0,1
485_842,1,0,0,0,1,1
485_8420,1,0,0,1,0,1
485_8421,1,0,0,0,0,1
485_8422,1,0,0,1,0,1
485_8423,1,0,0,1,0,1
485_8424,1,0,0,1,0,1
485_8425,1,0,0,1,0,1
485_8426,1,0,0,1,0,1
485_8427,1,0,0,1,0,1
485_8428,1,0,0,1,0,1
485_8429,1,0,0,1,0,1
485_843,1,0,0,0,0,1
485_8430,1,0,0,1,0,1
485_8431,1,0,0,0,0,1
485_8432,1,0,0,0,0,1
485_8433,1,0,0,1,0,1
485_8434,1,0,0,0,0,1
485_8435,1,0,0,1,0,1
485_8436,1,0,0,1,1,1
485_8437,1,0,0,1,1,1
485_8438,1,0,0,0,0,1
485_8439,1,0,0,1,0,1
485_844,1,0,0,1,0,1
485_8440,1,0,0,1,1,1
485_8441,1,0,0,1,0,1
485_8442,1,0,0,0,0,1
485_8443,1,0,0,0,0,1
485_8444,1,0,0,1,0,1
485_8445,1,0,0,0,0,1
485_8446,1,0,0,1,1,1
485_8447,1,0,0,0,0,1
485_8448,1,0,0,0,0,1
485_8449,1,0,0,1,0,1
485_845,1,0,0,0,0,1
485_8450,1,0,0,0,0,1
485_8451,0,0,0,0,0,1
485_8452,1,0,0,1,0,1
485_8453,1,0,0,1,1,1
485_8454,1,0,0,1,0,1
485_8455,1,0,0,0,0,1
485_8456,1,0,0,1,0,1
485_8457,1,0,0,1,0,1
485_8458,1,0,0,1,0,1
485_8459,1,0,0,0,0,1
485_846,1,0,0,0,0,1
485_8460,1,0,0,0,0,1
485_8461,1,0,0,0,0,1
485_8462,1,0,0,1,0,1
485_8463,1,0,0,1,0,1
485_8464,1,0,0,1,0,1
485_8465,1,0,0,1,0,1
485_8466,1,0,0,0,0,1
485_8467,1,0,0,1,0,1
485_8468,1,0,0,1,0,1
485_8469,1,0,0,1,0,1
485_847,1,0,0,0,1,1
485_8470,1,0,0,0,0,1
485_8471,1,0,0,1,0,1
485_8472,1,0,0,0,0,1
485_8473,1,0,0,0,0,1
485_8474,1,0,0,0,0,1
485_8475,1,0,0,0,0,1
485_8476,1,0,0,1,0,1
485_8477,1,0,0,1,0,1
485_8478,1,0,0,0,0,1
485_8479,1,0,0,1,0,1
485_848,0,0,0,0,0,1
485_8480,1,0,0,1,1,1
485_8481,1,0,0,0,0,1
485_8482,1,0,0,1,0,1
485_8483,1,0,0,1,1,1
485_8484,1,0,0,0,1,1
485_8485,1,0,0,1,0,1
485_8486,1,0,0,1,0,1
485_8487,1,0,1,1,0,1
485_8488,1,0,0,1,0,1
485_8489,1,0,0,0,0,1
485_849,0,0,0,0,0,1
485_8491,1,0,0,1,0,1
485_8492,1,0,0,1,0,1
485_8493,1,0,0,0,0,1
485_8494,1,0,0,1,0,1
485_8495,0,0,0,0,1,1
485_8496,1,0,0,1,0,1
485_8497,1,0,0,0,0,1
485_8498,1,0,0,0,0,1
485_8499,1,0,0,1,0,1
485_85,1,0,0,1,1,1
485_850,1,0,0,0,1,1
485_8500,1,0,0,1,0,1
485_8501,1,0,0,1,0,1
485_8502,1,0,0,0,0,1
485_8503,1,0,0,1,0,1
485_8504,1,0,0,1,0,1
485_8505,1,0,0,1,0,1
485_8506,1,0,0,0,1,1
485_851,1,0,0,0,1,1
485_8511,1,0,0,0,0,1
485_8512,1,0,0,1,0,1
485_8513,1,0,0,1,0,1
485_8514,1,0,0,1,0,1
485_8515,1,0,0,1,0,1
485_8516,1,0,0,1,0,1
485_8519,1,0,0,1,0,1
485_852,1,0,0,1,0,1
485_8520,1,0,0,1,0,1
485_8521,1,0,0,1,0,1
485_8523,1,0,0,1,0,1
485_8525,1,0,0,1,0,1
485_8526,1,0,0,1,0,1
485_8527,1,0,0,1,0,1
485_8528,1,0,0,1,0,1
485_8529,1,0,0,0,0,1
485_853,1,0,0,0,1,1
485_8530,1,0,0,0,0,1
485_8531,1,0,0,0,0,1
485_8532,1,0,0,1,1,1
485_8533,1,0,0,0,0,1
485_8534,0,0,0,0,0,1
485_8535,1,0,0,1,0,1
485_8536,1,0,0,1,1,1
485_8537,1,0,0,0,0,1
485_8538,1,0,0,0,0,1
485_8539,1,0,0,0,0,1
485_854,1,0,0,0,1,1
485_8540,1,0,0,0,0,1
485_8541,1,0,0,1,1,1
485_8542,1,0,0,1,0,1
485_8543,1,0,0,1,0,1
485_8544,1,0,0,1,0,1
485_8545,1,0,0,1,1,1
485_8546,1,0,0,0,0,0
485_8547,1,0,0,1,1,1
485_8548,1,0,0,0,0,1
485_8549,1,0,0,0,0,1
485_855,1,0,0,0,0,1
485_8550,1,0,0,0,0,1
485_8551,1,0,0,1,0,1
485_8552,1,0,0,1,0,1
485_8553,1,0,0,1,0,1
485_8554,1,0,0,1,0,1
485_8555,1,0,0,0,0,1
485_8556,1,0,0,1,0,1
485_8557,1,0,0,1,0,1
485_8558,1,0,0,1,1,1
485_856,1,0,0,1,1,1
485_8560,1,0,0,1,0,1
485_8563,1,0,0,1,0,1
485_8564,1,0,0,0,0,1
485_8565,1,0,0,0,0,1
485_8566,1,0,0,1,0,1
485_8567,1,0,0,0,0,1
485_8568,1,0,0,0,0,1
485_8569,1,0,0,0,0,1
485_857,1,0,0,1,0,1
485_8570,1,0,0,1,0,1
485_8571,1,0,0,1,1,1
485_8572,1,0,0,0,0,1
485_8574,1,0,0,1,0,1
485_8575,1,0,0,0,0,1
485_8576,1,0,0,1,0,1
485_8578,1,0,1,1,0,1
485_8579,1,0,0,0,0,1
485_858,1,0,0,0,1,1
485_8580,1,0,0,1,0,1
485_8581,1,0,0,0,0,1
485_8582,1,0,0,0,0,1
485_8583,1,0,0,0,0,1
485_8584,1,0,0,1,0,1
485_8585,1,0,0,0,0,1
485_8586,1,0,1,1,0,1
485_8587,1,0,0,0,0,1
485_8588,1,0,0,1,0,1
485_8589,1,0,0,1,0,1
485_859,1,0,0,0,1,1
485_8590,1,0,0,1,0,1
485_8591,1,0,0,1,0,1
485_8592,1,0,0,1,0,1
485_8593,1,0,0,1,0,1
485_8594,1,0,0,1,0,1
485_8595,1,0,0,1,1,1
485_8596,1,0,0,1,0,1
485_8597,1,0,0,1,0,1
485_8598,0,0,0,0,0,1
485_8599,1,0,0,1,0,1
485_86,0,0,0,1,0,1
485_860,1,0,0,1,0,1
485_8601,1,0,0,1,1,1
485_8602,1,0,0,0,0,1
485_8603,1,0,0,0,0,1
485_8604,1,0,0,1,0,1
485_8605,1,0,0,1,0,1
485_8606,1,0,0,1,0,1
485_8607,1,0,0,1,0,1
485_8608,1,0,1,1,0,1
485_8609,1,0,0,1,0,1
485_861,1,0,0,1,0,1
485_8610,1,0,0,0,0,1
485_8611,1,0,0,1,0,1
485_8612,1,0,0,1,0,1
485_8613,1,0,0,0,0,1
485_8614,1,0,0,0,0,1
485_8615,1,0,0,0,0,1
485_8616,1,0,0,1,0,1
485_8617,1,0,0,1,1,1
485_8618,1,0,0,1,0,1
485_8619,1,0,0,1,0,1
485_862,1,0,0,1,0,1
485_8620,1,0,0,0,0,1
485_8621,1,0,0,1,0,1
485_8622,1,0,0,1,0,1
485_8623,1,0,0,1,1,1
485_8624,1,0,0,1,0,1
485_8625,1,0,0,1,1,1
485_8626,1,0,0,1,0,1
485_8627,1,0,0,0,0,1
485_8628,0,0,0,0,0,1
485_8629,1,0,0,1,0,1
485_863,1,0,0,0,0,1
485_8630,1,0,0,0,0,1
485_8631,1,0,0,1,0,1
485_8632,1,0,0,0,0,1
485_8633,1,0,0,0,0,1
485_8634,1,0,0,0,0,1
485_8635,1,0,0,0,0,1
485_8636,1,0,0,1,0,1
485_8637,1,0,0,0,0,1
485_8638,1,0,0,0,0,1
485_8639,1,0,0,0,0,1
485_864,1,0,0,0,0,1
485_8640,1,0,0,1,0,1
485_8641,1,0,0,1,0,1
485_8642,1,0,0,0,0,1
485_8643,1,0,0,0,0,1
485_8644,1,0,0,1,0,1
485_8645,1,0,0,1,0,1
485_8646,1,0,0,1,0,1
485_8647,1,0,0,0,1,1
485_8648,1,0,0,0,0,1
485_8649,1,0,0,0,0,1
485_865,1,0,0,1,0,1
485_8650,1,0,0,1,1,1
485_8651,1,0,0,0,0,1
485_8652,1,0,0,1,0,1
485_8653,1,0,0,1,0,1
485_8654,1,0,0,1,0,1
485_8656,1,0,0,1,0,1
485_8657,1,0,0,1,0,1
485_8658,1,0,0,0,0,1
485_8659,1,0,0,1,0,1
485_8660,1,0,0,0,0,1
485_8661,1,0,0,1,0,1
485_8662,1,0,0,0,0,1
485_8663,1,0,0,1,0,1
485_8664,1,0,0,0,0,1
485_8665,1,0,0,1,0,1
485_8666,1,0,0,0,0,1
485_8667,1,0,0,1,0,1
485_8668,1,0,0,1,0,1
485_8669,0,0,0,0,1,1
485_867,1,0,0,1,0,1
485_8670,1,0,0,1,0,1
485_8671,1,0,0,1,0,1
485_8672,1,0,0,1,0,1
485_8673,1,0,0,1,0,1
485_8674,1,0,0,0,0,1
485_8675,1,0,0,0,0,1
485_8676,1,0,0,1,0,1
485_8677,1,0,0,0,0,1
485_8678,1,0,0,0,0,1
485_8679,1,0,0,1,0,1
485_868,1,0,0,0,0,1
485_8680,1,0,0,1,0,1
485_8681,1,0,0,1,0,1
485_8682,1,0,0,1,0,1
485_8683,1,0,0,1,0,1
485_8684,1,0,0,1,0,1
485_8685,1,0,0,1,0,1
485_8686,1,0,0,1,1,1
485_8687,1,0,0,0,0,1
485_8688,1,0,0,1,0,1
485_8689,1,0,0,0,0,1
485_869,1,0,0,0,0,1
485_8690,1,0,0,1,0,1
485_8691,1,0,0,0,0,1
485_8692,1,0,0,0,0,1
485_8693,1,0,0,1,0,1
485_8694,1,0,0,1,0,1
485_8695,1,0,0,1,1,1
485_8696,1,0,0,1,0,1
485_8697,1,0,0,1,0,1
485_8698,1,0,0,0,0,1
485_8699,1,0,0,0,0,1
485_87,1,0,0,1,1,1
485_8700,1,0,0,1,0,1
485_8701,1,0,0,1,0,1
485_8702,1,0,0,0,0,1
485_8703,1,0,0,1,1,1
485_8704,1,0,0,0,0,1
485_8705,1,0,0,1,0,1
485_8706,1,0,0,1,0,1
485_8707,1,0,0,1,0,1
485_8708,1,0,0,1,1,1
485_8709,1,0,0,0,1,1
485_871,1,0,0,1,1,1
485_8710,1,0,0,0,0,1
485_8711,1,0,0,1,0,1
485_8712,1,0,0,0,0,1
485_8713,1,0,0,1,0,1
485_8714,1,0,0,1,0,1
485_8715,1,0,0,0,0,1
485_8716,1,0,0,0,0,1
485_8717,1,0,0,0,0,1
485_8718,1,0,0,0,1,1
485_8719,1,0,0,0,0,1
485_8720,1,0,0,0,0,1
485_8721,1,0,0,0,0,1
485_8722,1,0,0,0,0,1
485_8723,1,0,0,1,0,1
485_8724,1,0,0,1,0,1
485_8725,1,0,0,1,0,1
485_8726,1,0,0,0,0,1
485_8727,1,0,0,1,0,1
485_8728,1,0,0,1,1,1
485_8729,1,0,0,1,0,1
485_873,1,0,0,1,0,1
485_8730,1,0,0,0,0,1
485_8731,1,0,0,0,0,1
485_8732,1,0,0,0,0,1
485_8733,1,0,0,0,0,1
485_8734,1,0,0,1,1,1
485_8735,1,0,0,1,1,1
485_8736,1,0,0,0,0,1
485_8737,1,0,0,1,1,1
485_8738,1,0,0,1,0,1
485_8739,1,0,0,0,0,1
485_8740,1,0,0,1,1,1
485_8741,1,0,0,1,0,1
485_8742,1,0,0,0,0,1
485_8743,1,0,0,0,0,1
485_8744,1,0,0,1,1,1
485_8745,1,0,0,1,1,1
485_8746,1,0,0,1,0,1
485_8747,1,0,0,0,0,1
485_8748,1,0,0,0,0,1
485_8749,1,0,1,1,0,1
485_8750,1,0,0,1,0,1
485_8751,1,0,0,0,0,1
485_8752,1,0,0,1,0,1
485_8753,1,0,0,1,0,1
485_8754,1,0,0,0,0,1
485_8755,1,0,0,1,0,1
485_8756,1,0,0,1,0,1
485_8757,1,0,0,1,0,1
485_8758,1,0,0,1,0,1
485_8759,1,0,0,0,0,1
485_8760,1,0,0,1,0,1
485_8761,1,0,0,0,0,1
485_8762,1,0,0,1,1,1
485_8763,1,0,0,1,0,1
485_8764,1,0,0,0,0,1
485_8765,1,0,0,0,0,1
485_8766,1,0,0,1,0,1
485_8767,1,0,0,1,0,1
485_8768,1,0,0,0,0,1
485_8769,1,0,0,0,0,1
485_8770,1,0,0,1,0,1
485_8771,1,0,0,0,0,1
485_8772,1,0,0,0,0,1
485_8773,1,0,0,0,1,1
485_8774,1,0,0,0,0,1
485_8775,1,0,0,0,0,1
485_8776,1,0,0,1,0,1
485_8777,1,0,0,0,0,1
485_8778,1,0,0,0,0,1
485_8779,1,0,0,1,0,1
485_8780,1,0,0,1,0,1
485_8781,1,0,0,1,1,0
485_8782,1,0,0,0,0,1
485_8783,1,0,0,1,1,1
485_8784,1,0,0,1,1,1
485_8785,1,0,0,0,0,1
485_8786,1,0,0,1,0,1
485_8787,1,0,0,1,0,1
485_8788,1,0,0,1,0,1
485_8789,1,0,0,0,0,1
485_8790,1,0,0,1,0,1
485_8791,1,0,0,0,1,0
485_8792,1,0,0,0,0,1
485_8793,1,0,0,1,0,1
485_8794,1,0,0,0,0,1
485_8795,0,0,0,0,0,1
485_8796,1,0,0,0,0,1
485_8797,1,0,1,1,0,1
485_8798,1,0,0,1,0,1
485_8799,1,0,0,1,0,1
485_88,1,0,0,1,1,1
485_8800,1,0,0,0,0,1
485_8801,1,0,0,1,0,1
485_8802,1,0,0,1,0,1
485_8803,0,0,0,1,0,1
485_8804,1,0,0,0,0,1
485_8805,1,0,0,1,0,1
485_8806,1,0,0,1,1,1
485_8807,1,0,0,1,0,1
485_8808,1,0,0,1,0,1
485_8809,1,0,0,0,0,1
485_8810,1,0,0,1,0,1
485_8811,1,0,0,1,0,1
485_8812,1,0,0,0,0,1
485_8813,1,0,0,0,0,1
485_8814,1,0,0,1,0,1
485_8815,1,0,0,1,0,1
485_8816,1,0,0,0,0,1
485_8817,1,0,0,0,0,1
485_8818,1,0,0,1,0,1
485_8819,1,0,0,0,0,1
485_8820,1,0,0,0,0,1
485_8821,1,0,0,0,0,1
485_8822,1,0,0,1,0,1
485_8823,1,0,0,1,0,1
485_8824,1,0,0,1,0,1
485_8825,1,0,0,1,0,1
485_8826,1,0,0,0,0,1
485_8827,1,0,0,0,0,1
485_8828,1,0,0,0,0,1
485_8829,1,0,0,0,0,1
485_8830,1,0,0,1,0,1
485_8831,1,0,0,0,0,1
485_8832,1,0,0,1,1,1
485_8833,1,0,0,1,0,1
485_8834,1,0,0,1,1,1
485_8835,1,0,0,1,0,1
485_8836,1,0,0,1,0,1
485_8837,1,0,0,1,0,1
485_8838,1,0,0,1,0,1
485_8839,1,0,0,1,0,1
485_8840,1,0,0,1,0,1
485_8841,1,0,0,0,0,1
485_8842,0,0,0,0,0,1
485_8843,1,0,0,1,0,1
485_8844,1,0,0,1,0,1
485_8845,1,0,0,0,0,1
485_8846,1,0,0,0,0,1
485_8847,1,0,0,1,0,1
485_8848,1,0,0,0,0,1
485_8849,1,0,0,1,0,1
485_8850,1,0,0,0,0,1
485_8851,1,0,0,1,0,1
485_8852,1,0,0,1,0,1
485_8853,1,0,0,0,0,1
485_8854,1,0,0,1,0,1
485_8856,1,0,0,1,0,1
485_8857,1,0,0,1,0,1
485_8858,1,0,0,1,0,1
485_8859,1,0,0,1,0,1
485_8860,1,0,0,1,0,1
485_8861,1,0,0,1,0,1
485_8862,1,0,0,1,0,1
485_8863,1,0,0,1,0,1
485_8864,1,0,0,1,0,1
485_8865,1,0,0,1,0,1
485_8866,1,0,0,1,0,1
485_8867,1,0,0,1,0,1
485_8868,1,0,0,1,0,1
485_8869,1,0,0,1,1,1
485_8870,1,0,0,1,0,1
485_8871,1,0,0,1,1,1
485_8872,1,0,0,1,0,1
485_8873,1,0,0,1,0,1
485_8874,1,0,0,0,0,1
485_8875,1,0,0,0,0,1
485_8876,1,0,0,0,0,1
485_8877,1,0,0,1,0,1
485_8878,1,0,0,0,0,1
485_8879,1,0,0,1,0,1
485_8881,1,0,0,1,0,1
485_8882,1,0,0,0,0,1
485_8883,1,0,0,0,0,1
485_8884,1,0,0,1,0,1
485_8885,1,0,0,1,1,1
485_8886,1,0,0,1,0,1
485_8887,1,0,0,0,0,1
485_8889,1,0,0,1,0,1
485_8890,1,0,0,1,0,1
485_8891,1,0,0,1,1,1
485_8892,1,0,0,1,0,1
485_8893,1,0,0,1,0,1
485_8894,1,0,0,0,0,1
485_8895,1,0,0,1,1,1
485_8896,1,0,0,1,0,1
485_8897,1,0,0,1,0,1
485_8898,1,0,0,1,0,1
485_8899,1,0,0,0,0,1
485_89,1,0,0,1,1,1
485_8900,1,0,0,1,0,1
485_8901,1,0,0,1,1,1
485_8902,1,0,0,1,0,1
485_8903,1,0,0,0,0,1
485_8904,1,0,0,1,0,1
485_8905,1,0,0,0,0,1
485_8906,1,0,1,1,0,1
485_8907,1,0,0,1,0,1
485_8908,1,0,0,0,0,1
485_8909,1,0,0,0,0,1
485_8910,1,0,0,0,0,1
485_8911,1,0,0,0,0,1
485_8912,1,0,0,1,0,1
485_8913,1,0,0,1,0,1
485_8914,1,0,0,1,0,1
485_8915,1,0,0,1,1,1
485_8916,1,0,1,1,0,1
485_8917,1,0,0,0,0,1
485_8918,1,0,1,1,0,1
485_8919,1,0,0,1,0,1
485_8920,1,0,1,1,0,1
485_8921,1,0,0,0,0,1
485_8922,0,0,0,0,0,1
485_8923,1,0,0,1,0,1
485_8924,1,0,0,0,0,1
485_8925,1,0,0,0,0,1
485_8926,1,0,0,0,0,1
485_8927,1,0,0,0,0,1
485_8928,1,0,0,0,0,1
485_8929,1,0,0,1,0,1
485_8930,1,0,0,0,0,1
485_8931,1,0,0,1,0,1
485_8932,1,0,0,1,0,1
485_8933,1,0,0,1,1,1
485_8934,0,0,0,0,0,1
485_8935,1,0,0,0,0,1
485_8936,1,0,0,1,0,1
485_8937,1,0,0,1,1,1
485_8938,1,0,0,0,0,1
485_8939,1,0,0,1,0,1
485_8940,1,0,0,0,0,1
485_8941,1,0,0,0,0,1
485_8942,0,0,0,0,0,1
