Genome ID,Collection Year,Isolation Country,Host Name,Host Common Name,Host Group,Country Code,PP cluster
485_15557,2017,Australia,Human,,,AUS,12
485_4403,2013,USA,Human,Human,Human,USA,175
485_5312,2013,Iceland,Human,Human,Human,ISL,6
485_4973,2013,Spain,Human,Human,Human,ESP,1
485_17599,2017,Australia,Human,,,AUS,997
485_14818,2017,Australia,Human,,,AUS,4
485_5163,2013,Denmark,Human,Human,Human,DNK,136
485_13411,2017,Australia,Human,,,AUS,109
485_8757,2014,United Kingdom,Human,Human,Human,GBR,106
485_13459,2017,Australia,Human,,,AUS,406
485_13071,2017,Australia,Human,,,AUS,12
485_8523,2013,United Kingdom,Human,Human,Human,GBR,44
485_4880,2015,Japan,Human,Human,Human,JPN,76
485_5526,2013,Portugal,Human,Human,Human,PRT,192
485_8395,2014,United Kingdom,Human,Human,Human,GBR,31
485_8610,2014,United Kingdom,Human,Human,Human,GBR,14
485_4222,2013,USA,Human,Human,Human,USA,166
485_333,2005,Canada,Human,Human,Human,CAN,22
485_871,1992,Philippines,Human,Human,Human,PHL,526
485_17757,2002,Japan,Human,,,JPN,29
485_9051,2013,United Kingdom,Human,Human,Human,GBR,14
485_17053,2017,Australia,Human,,,AUS,4
485_5095,2013,Greece,Human,Human,Human,GRC,1
485_4246,2012,USA,Human,Human,Human,USA,32
485_9400,2014,United Kingdom,Human,Human,Human,GBR,11
485_8989,2015,United Kingdom,Human,Human,Human,GBR,8
485_6847,2015,New Zealand,Human,Human,Human,NZL,284
485_4159,2012,USA,Human,Human,Human,USA,11
485_8420,2013,United Kingdom,Human,Human,Human,GBR,2
485_8293,2014,United Kingdom,Human,Human,Human,GBR,1
485_9327,2014,United Kingdom,Human,Human,Human,GBR,11
485_5609,2013,Spain,Human,Human,Human,ESP,1
485_3958,2013,USA,Human,Human,Human,USA,347
485_9629,1997,Japan,Human,Human,Human,JPN,121
485_17638,2017,Australia,Human,,,AUS,394
485_9422,2015,United Kingdom,Human,Human,Human,GBR,3
485_6751,2015,New Zealand,Human,Human,Human,NZL,696
485_14359,2017,Australia,Human,,,AUS,126
485_15583,2017,Australia,Human,,,AUS,5
485_5220,2013,Netherlands,Human,Human,Human,NLD,1
485_13461,2017,Australia,Human,,,AUS,1163
485_17864,2004,Russian Federation,Human,,,RUS,970
485_14875,2017,Australia,Human,,,AUS,5
485_14836,2017,Australia,Human,,,AUS,20
485_17040,2017,Australia,Human,,,AUS,12
485_6849,2015,New Zealand,Human,Human,Human,NZL,684
485_15490,2013,USA,Human,,,USA,2
485_4996,2013,Spain,Human,Human,Human,ESP,3
485_17669,2017,Australia,Human,,,AUS,7
485_8825,2016,United Kingdom,Human,Human,Human,GBR,15
485_4451,2013,USA,Human,Human,Human,USA,32
485_3647,2012,USA,Human,Human,Human,USA,169
485_5569,2013,Spain,Human,Human,Human,ESP,13
485_8362,2016,United Kingdom,Human,Human,Human,GBR,11
485_13548,2017,Australia,Human,,,AUS,402
485_8981,2015,United Kingdom,Human,Human,Human,GBR,9
485_4789,2015,Japan,Human,Human,Human,JPN,329
485_8555,2014,United Kingdom,Human,Human,Human,GBR,23
485_4812,2015,Japan,Human,Human,Human,JPN,56
485_4970,2013,Spain,Human,Human,Human,ESP,832
485_9599,2015,Japan,Human,Human,Human,JPN,154
485_14219,2017,Australia,Human,,,AUS,3
485_14451,2017,Australia,Human,,,AUS,8
485_14962,2017,Australia,Human,,,AUS,9
485_5269,2013,Sweden,Human,Human,Human,SWE,203
485_6955,2015,New Zealand,Human,Human,Human,NZL,6
485_853,2009,Canada,Human,Human,Human,CAN,1
485_15644,2017,Australia,Human,,,AUS,5
485_4024,2013,USA,Human,Human,Human,USA,107
485_13286,2017,Australia,Human,,,AUS,17
485_567,2012,Canada,Human,Human,Human,CAN,2
485_15007,2017,Australia,Human,,,AUS,1
485_4485,2013,USA,Human,Human,Human,USA,854
485_14416,2017,Australia,Human,,,AUS,8
485_4347,2013,USA,Human,Human,Human,USA,90
485_559,2011,Canada,Human,Human,Human,CAN,143
485_9670,2009,Australia,Human,Human,Human,AUS,153
485_6890,2015,New Zealand,Human,Human,Human,NZL,677
485_16570,2017,Australia,Human,,,AUS,373
485_5447,2013,Portugal,Human,Human,Human,PRT,6
485_4183,2012,USA,Human,Human,Human,USA,105
485_3999,2012,USA,Human,Human,Human,USA,2
485_4282,2012,USA,Human,Human,Human,USA,2
485_15535,2017,Australia,Human,,,AUS,4
485_9028,2015,United Kingdom,Human,Human,Human,GBR,1
485_8807,2015,United Kingdom,Human,Human,Human,GBR,19
485_5636,2013,France,Human,Human,Human,FRA,9
485_5207,2013,Belgium,Human,Human,Human,BEL,798
485_4147,2013,USA,Human,Human,Human,USA,32
485_9252,2013,United Kingdom,Human,Human,Human,GBR,11
485_4406,2013,USA,Human,Human,Human,USA,205
485_13009,2017,Australia,Human,,,AUS,76
485_9777,2016,Ireland,Human,Human,Human,IRL,1
485_8699,2014,United Kingdom,Human,Human,Human,GBR,11
485_14842,2017,Australia,Human,,,AUS,7
485_6818,2015,New Zealand,Human,Human,Human,NZL,688
485_9198,2015,United Kingdom,Human,Human,Human,GBR,17
485_226,2010,USA,Human,Human,Human,USA,33
485_7051,2015,New Zealand,Human,Human,Human,NZL,638
485_8878,2016,United Kingdom,Human,Human,Human,GBR,508
485_17755,2001,Japan,Human,,,JPN,29
485_14941,2017,Australia,Human,,,AUS,24
485_17607,2017,Australia,Human,,,AUS,368
485_7070,2015,New Zealand,Human,Human,Human,NZL,72
485_9346,2014,United Kingdom,Human,Human,Human,GBR,26
485_15446,2012,USA,Human,,,USA,226
485_3747,2013,USA,Human,Human,Human,USA,168
485_17642,2017,Australia,Human,,,AUS,7
485_9017,2013,United Kingdom,Human,Human,Human,GBR,11
485_5627,2013,France,Human,Human,Human,FRA,14
485_13007,2017,Australia,Human,,,AUS,28
485_9329,2016,United Kingdom,Human,Human,Human,GBR,37
485_8897,2014,United Kingdom,Human,Human,Human,GBR,17
485_13640,2017,Australia,Human,,,AUS,1149
485_14268,2017,Australia,Human,,,AUS,9
485_4990,2013,Spain,Human,Human,Human,ESP,16
485_766,2010,Canada,Human,Human,Human,CAN,608
485_3628,2014,USA,Human,Human,Human,USA,59
485_4771,2015,Japan,Human,Human,Human,JPN,49
485_17534,2017,Australia,Human,,,AUS,4
485_4794,2015,Japan,Human,Human,Human,JPN,849
485_9753,2015,Ireland,Human,Human,Human,IRL,41
485_3922,2013,USA,Human,Human,Human,USA,6
485_5469,2013,Portugal,Human,Human,Human,PRT,302
485_9229,2013,United Kingdom,Human,Human,Human,GBR,10
485_4932,2015,Japan,Human,Human,Human,JPN,38
485_9568,2015,Japan,Human,Human,Human,JPN,1
485_17643,2017,Australia,Human,,,AUS,3
485_17768,2004,Japan,Human,,,JPN,987
485_12973,2017,Australia,Human,,,AUS,12
485_13100,2017,Australia,Human,,,AUS,10
485_8247,2014,United Kingdom,Human,Human,Human,GBR,34
485_5668,2013,United Kingdom,Human,Human,Human,GBR,2
485_9529,2015,Japan,Human,Human,Human,JPN,40
485_12930,2017,Australia,Human,,,AUS,28
485_17583,2017,Australia,Human,,,AUS,67
485_5501,2013,Portugal,Human,Human,Human,PRT,6
485_15025,2017,Australia,Human,,,AUS,2
485_440,2013,Canada,Human,Human,Human,CAN,2
485_8411,2015,United Kingdom,Human,Human,Human,GBR,39
485_12875,2017,Australia,Human,,,AUS,2
485_13288,2017,Australia,Human,,,AUS,3
485_833,2011,Canada,Human,Human,Human,CAN,189
485_5436,2013,Malta,Human,Human,Human,MLT,2
485_4912,2015,Japan,Human,Human,Human,JPN,839
485_8726,2014,United Kingdom,Human,Human,Human,GBR,1
485_5470,2013,Portugal,Human,Human,Human,PRT,305
485_13166,2017,Australia,Human,,,AUS,24
485_6814,2015,New Zealand,Human,Human,Human,NZL,6
485_4356,2012,USA,Human,Human,Human,USA,2
485_17568,2017,Australia,Human,,,AUS,30
485_14091,2017,Australia,Human,,,AUS,39
485_814,2011,Canada,Human,Human,Human,CAN,1
485_93,2010,USA,Human,Human,Human,USA,2
485_8860,2014,United Kingdom,Human,Human,Human,GBR,185
485_15659,2017,Australia,Human,,,AUS,12
485_7127,2015,New Zealand,Human,Human,Human,NZL,6
485_4127,2012,USA,Human,Human,Human,USA,3
485_17773,2003,Japan,Human,,,JPN,29
485_569,2013,Canada,Human,Human,Human,CAN,1
485_9401,2014,United Kingdom,Human,Human,Human,GBR,10
485_4244,2012,USA,Human,Human,Human,USA,1
485_14494,2017,Australia,Human,,,AUS,77
485_4146,2013,USA,Human,Human,Human,USA,883
485_5638,2013,France,Human,Human,Human,FRA,23
485_15457,2013,USA,Human,,,USA,19
485_9688,2010,Australia,Human,Human,Human,AUS,44
485_17511,2017,Australia,Human,,,AUS,21
485_13712,2017,Australia,Human,,,AUS,24
485_3972,2013,USA,Human,Human,Human,USA,2
485_8862,2015,United Kingdom,Human,Human,Human,GBR,509
485_14088,2017,Australia,Human,,,AUS,5
485_5667,2013,United Kingdom,Human,Human,Human,GBR,2
485_6785,2015,New Zealand,Human,Human,Human,NZL,290
485_13231,2017,Australia,Human,,,AUS,1194
485_17460,2017,Australia,Human,,,AUS,7
485_8910,2015,United Kingdom,Human,Human,Human,GBR,14
485_13210,2017,Australia,Human,,,AUS,4
485_13022,2017,Australia,Human,,,AUS,3
485_4801,2015,Japan,Human,Human,Human,JPN,40
485_5549,2013,Spain,Human,Human,Human,ESP,2
485_5350,2013,United Kingdom,Human,Human,Human,GBR,771
485_8887,2014,United Kingdom,Human,Human,Human,GBR,506
485_4176,2012,USA,Human,Human,Human,USA,90
485_5162,2013,Denmark,Human,Human,Human,DNK,1
485_3924,2013,USA,Human,Human,Human,USA,54
485_8962,2015,United Kingdom,Human,Human,Human,GBR,130
485_213,2010,USA,Human,Human,Human,USA,1
485_13570,2017,Australia,Human,,,AUS,17
485_17444,2017,Australia,Human,,,AUS,13
485_15455,2012,USA,Human,,,USA,2
485_8645,2014,United Kingdom,Human,Human,Human,GBR,34
485_6936,2015,New Zealand,Human,Human,Human,NZL,5
485_8401,2014,United Kingdom,Human,Human,Human,GBR,11
485_14452,2017,Australia,Human,,,AUS,109
485_580,2013,Canada,Human,Human,Human,CAN,2
485_15559,2017,Australia,Human,,,AUS,2
485_121,2010,USA,Human,Human,Human,USA,33
485_5132,2013,Denmark,Human,Human,Human,DNK,64
485_14788,2017,Australia,Human,,,AUS,12
485_8901,2016,United Kingdom,Human,Human,Human,GBR,3
485_15050,2017,Australia,Human,,,AUS,108
485_5398,2013,United Kingdom,Human,Human,Human,GBR,15
485_4983,2013,Spain,Human,Human,Human,ESP,2
485_511,1998,Canada,Human,Human,Human,CAN,3
485_15574,2017,Australia,Human,,,AUS,376
485_6933,2015,New Zealand,Human,Human,Human,NZL,5
485_14956,2017,Australia,Human,,,AUS,1068
485_13522,2017,Australia,Human,,,AUS,4
485_13445,2017,Australia,Human,,,AUS,1166
485_3653,2012,USA,Human,Human,Human,USA,6
485_8438,2013,United Kingdom,Human,Human,Human,GBR,11
485_8332,2016,United Kingdom,Human,Human,Human,GBR,6
485_15662,2017,Australia,Human,,,AUS,4
485_7011,2015,New Zealand,Human,Human,Human,NZL,1
485_3929,2013,USA,Human,Human,Human,USA,3
485_3879,2014,USA,Human,Human,Human,USA,59
485_3964,2013,USA,Human,Human,Human,USA,907
485_414,2013,USA,Human,Human,Human,USA,2
485_14786,2017,Australia,Human,,,AUS,9
485_5007,2013,Italy,Human,Human,Human,ITA,44
485_9087,2015,United Kingdom,Human,Human,Human,GBR,6
485_8608,2014,United Kingdom,Human,Human,Human,GBR,8
485_13622,2017,Australia,Human,,,AUS,4
485_5145,2013,Denmark,Human,Human,Human,DNK,313
485_5197,2013,Greece,Human,Human,Human,GRC,22
485_9609,2015,Japan,Human,Human,Human,JPN,20
485_8829,2015,United Kingdom,Human,Human,Human,GBR,514
485_6738,2015,New Zealand,Human,Human,Human,NZL,8
485_8480,2014,United Kingdom,Human,Human,Human,GBR,16
485_13307,2017,Australia,Human,,,AUS,2
485_819,2012,Canada,Human,Human,Human,CAN,588
485_3971,2013,USA,Human,Human,Human,USA,2
485_5557,2013,Spain,Human,Human,Human,ESP,1
485_321,2001,Canada,Human,Human,Human,CAN,3
485_14832,2017,Australia,Human,,,AUS,9
485_8641,2016,United Kingdom,Human,Human,Human,GBR,39
485_14413,2017,Australia,Human,,,AUS,9
485_13558,2017,Australia,Human,,,AUS,2
485_17572,2017,Australia,Human,,,AUS,13
485_530,2005,Canada,Human,Human,Human,CAN,163
485_712,2004,Canada,Human,Human,Human,CAN,628
485_449,2013,USA,Human,Human,Human,USA,2
485_14879,2017,Australia,Human,,,AUS,1073
485_14985,2017,Australia,Human,,,AUS,4
485_9052,2016,United Kingdom,Human,Human,Human,GBR,3
485_17623,2017,Australia,Human,,,AUS,7
485_14538,2017,Australia,Human,,,AUS,12
485_14764,2017,Australia,Human,,,AUS,10
485_14314,2017,Australia,Human,,,AUS,1098
485_13503,2017,Australia,Human,,,AUS,13
485_8256,2015,United Kingdom,Human,Human,Human,GBR,11
485_5544,2013,Spain,Human,Human,Human,ESP,11
485_17785,2004,Japan,Human,,,JPN,122
485_8391,2013,United Kingdom,Human,Human,Human,GBR,55
485_8663,2015,United Kingdom,Human,Human,Human,GBR,67
485_4475,2013,USA,Human,Human,Human,USA,66
485_8344,2015,United Kingdom,Human,Human,Human,GBR,11
485_5213,2013,Belgium,Human,Human,Human,BEL,47
485_9444,2013,United Kingdom,Human,Human,Human,GBR,80
485_14186,2017,Australia,Human,,,AUS,7
485_8547,2014,United Kingdom,Human,Human,Human,GBR,16
485_356,2008,Canada,Human,Human,Human,CAN,938
485_13275,2017,Australia,Human,,,AUS,410
485_8272,2013,United Kingdom,Human,Human,Human,GBR,10
485_13268,2017,Australia,Human,,,AUS,4
485_4992,2013,Spain,Human,Human,Human,ESP,138
485_16961,2017,Australia,Human,,,AUS,9
485_220,2010,USA,Human,Human,Human,USA,1
485_14080,2017,Australia,Human,,,AUS,1115
485_8674,2013,United Kingdom,Human,Human,Human,GBR,6
485_8521,2013,United Kingdom,Human,Human,Human,GBR,549
485_5242,2013,Netherlands,Human,Human,Human,NLD,2
485_16379,2017,Australia,Human,,,AUS,2
485_9408,2015,United Kingdom,Human,Human,Human,GBR,50
485_8602,2013,United Kingdom,Human,Human,Human,GBR,6
485_5135,2013,Denmark,Human,Human,Human,DNK,811
485_8841,2014,United Kingdom,Human,Human,Human,GBR,98
485_14916,2017,Australia,Human,,,AUS,8
485_15492,2012,USA,Human,,,USA,2
485_9142,2015,United Kingdom,Human,Human,Human,GBR,15
485_5047,2013,Belgium,Human,Human,Human,BEL,1
485_4765,2015,Japan,Human,Human,Human,JPN,56
485_15639,2017,Australia,Human,,,AUS,12
485_14280,2017,Australia,Human,,,AUS,1102
485_15441,2013,USA,Human,,,USA,3
485_9674,2009,Australia,Human,Human,Human,AUS,22
485_14947,2017,Australia,Human,,,AUS,5
485_5172,2013,Sweden,Human,Human,Human,SWE,6
485_13036,2017,Australia,Human,,,AUS,3
485_17889,2012,USA,Human,,,USA,960
485_5184,2013,Sweden,Human,Human,Human,SWE,1
485_14447,2017,Australia,Human,,,AUS,389
485_4864,2015,Japan,Human,Human,Human,JPN,845
485_5466,2013,Portugal,Human,Human,Human,PRT,753
485_8321,2015,United Kingdom,Human,Human,Human,GBR,73
485_9510,2016,United Kingdom,Human,Human,Human,GBR,447
485_16470,2017,Australia,Human,,,AUS,6
485_9000,2014,United Kingdom,Human,Human,Human,GBR,16
485_15495,2013,USA,Human,,,USA,1046
485_8392,2013,United Kingdom,Human,Human,Human,GBR,2
485_4135,2013,USA,Human,Human,Human,USA,90
485_9217,2014,United Kingdom,Human,Human,Human,GBR,19
485_14486,2017,Australia,Human,,,AUS,1082
485_15434,2012,USA,Human,,,USA,1
485_15031,2017,Australia,Human,,,AUS,1061
485_9770,2016,Ireland,Human,Human,Human,IRL,422
485_8869,2013,United Kingdom,Human,Human,Human,GBR,16
485_17030,2017,Australia,Human,,,AUS,1015
485_3629,2014,USA,Human,Human,Human,USA,217
485_15684,2017,Australia,Human,,,AUS,12
485_8385,2013,United Kingdom,Human,Human,Human,GBR,26
485_13929,2017,Australia,Human,,,AUS,10
485_9137,2016,United Kingdom,Human,Human,Human,GBR,13
485_4938,2015,Japan,Human,Human,Human,JPN,326
485_4846,2015,Japan,Human,Human,Human,JPN,85
485_5121,2013,Denmark,Human,Human,Human,DNK,1
485_3829,2011,USA,Human,Human,Human,USA,1
485_5450,2013,Portugal,Human,Human,Human,PRT,162
485_15043,2017,Australia,Human,,,AUS,5
485_12968,2017,Australia,Human,,,AUS,12
485_4164,2013,USA,Human,Human,Human,USA,201
485_8759,2013,United Kingdom,Human,Human,Human,GBR,6
485_13144,2017,Australia,Human,,,AUS,10
485_17769,2002,Japan,Human,,,JPN,986
485_6816,2015,New Zealand,Human,Human,Human,NZL,58
485_4971,2013,Spain,Human,Human,Human,ESP,831
485_5309,2013,United Kingdom,Human,Human,Human,GBR,195
485_5488,2013,Portugal,Human,Human,Human,PRT,36
485_13526,2017,Australia,Human,,,AUS,12
485_7033,2015,New Zealand,Human,Human,Human,NZL,641
485_15638,2017,Australia,Human,,,AUS,1029
485_17455,2017,Australia,Human,,,AUS,1010
485_8267,2015,United Kingdom,Human,Human,Human,GBR,13
485_5412,2013,United Kingdom,Human,Human,Human,GBR,41
485_8280,2015,United Kingdom,Human,Human,Human,GBR,81
485_12923,2017,Australia,Human,,,AUS,17
485_15637,2017,Australia,Human,,,AUS,10
485_17804,2009,Brazil,Human,,,BRA,42
485_9415,2015,United Kingdom,Human,Human,Human,GBR,254
485_3811,2013,USA,Human,Human,Human,USA,167
485_12893,2017,Australia,Human,,,AUS,9
485_14690,2017,Australia,Human,,,AUS,5
485_89,2010,USA,Human,Human,Human,USA,33
485_8722,2016,United Kingdom,Human,Human,Human,GBR,11
485_3783,2013,USA,Human,Human,Human,USA,3
485_4266,2012,USA,Human,Human,Human,USA,873
485_8675,2015,United Kingdom,Human,Human,Human,GBR,123
485_8253,2015,United Kingdom,Human,Human,Human,GBR,13
485_813,2011,Canada,Human,Human,Human,CAN,590
485_15467,2012,USA,Human,,,USA,106
485_17782,2003,Japan,Human,,,JPN,982
485_12922,2017,Australia,Human,,,AUS,2
485_13546,2017,Australia,Human,,,AUS,149
485_6990,2015,New Zealand,Human,Human,Human,NZL,656
485_8570,2016,United Kingdom,Human,Human,Human,GBR,2
485_15612,2017,Australia,Human,,,AUS,4
485_3746,2013,USA,Human,Human,Human,USA,55
485_4398,2012,USA,Human,Human,Human,USA,60
485_12907,2017,Australia,Human,,,AUS,45
485_5568,2013,Spain,Human,Human,Human,ESP,1
485_3637,2014,USA,Human,Human,Human,USA,60
485_13256,2017,Australia,Human,,,AUS,177
485_15606,2017,Australia,Human,,,AUS,4
485_13011,2017,Australia,Human,,,AUS,4
485_15462,2012,USA,Human,,,USA,27
485_5305,2013,Denmark,Human,Human,Human,DNK,313
485_8928,2014,United Kingdom,Human,Human,Human,GBR,14
485_8788,2015,United Kingdom,Human,Human,Human,GBR,97
485_14949,2017,Australia,Human,,,AUS,8
485_8550,2014,United Kingdom,Human,Human,Human,GBR,81
485_7095,2015,New Zealand,Human,Human,Human,NZL,78
485_8503,2013,United Kingdom,Human,Human,Human,GBR,262
485_13500,2017,Australia,Human,,,AUS,5
485_4469,2013,USA,Human,Human,Human,USA,118
485_4848,2015,Japan,Human,Human,Human,JPN,38
485_13506,2017,Australia,Human,,,AUS,1160
485_820,2012,Canada,Human,Human,Human,CAN,587
485_14847,2017,Australia,Human,,,AUS,9
485_5655,2013,France,Human,Human,Human,FRA,347
485_14070,2017,Australia,Human,,,AUS,92
485_4920,2015,Japan,Human,Human,Human,JPN,40
485_8475,2015,United Kingdom,Human,Human,Human,GBR,130
485_3893,2013,USA,Human,Human,Human,USA,351
485_13192,2017,Australia,Human,,,AUS,151
485_15016,2017,Australia,Human,,,AUS,5
485_14089,2017,Australia,Human,,,AUS,5
485_15643,2017,Australia,Human,,,AUS,1028
485_5482,2013,Portugal,Human,Human,Human,PRT,304
485_5200,2013,Sweden,Human,Human,Human,SWE,1
485_13236,2017,Australia,Human,,,AUS,18
485_4421,2012,USA,Human,Human,Human,USA,6
485_4302,2013,USA,Human,Human,Human,USA,125
485_4236,2013,USA,Human,Human,Human,USA,83
485_7014,2015,New Zealand,Human,Human,Human,NZL,63
485_3681,2013,USA,Human,Human,Human,USA,931
485_6808,2015,New Zealand,Human,Human,Human,NZL,70
485_8727,2015,United Kingdom,Human,Human,Human,GBR,55
485_14565,2017,Australia,Human,,,AUS,68
485_762,2010,Canada,Human,Human,Human,CAN,611
485_13212,2017,Australia,Human,,,AUS,4
485_8587,2015,United Kingdom,Human,Human,Human,GBR,39
485_5439,2013,Portugal,Human,Human,Human,PRT,759
485_9684,2011,Australia,Human,Human,Human,AUS,146
485_8651,2013,United Kingdom,Human,Human,Human,GBR,46
485_4986,2013,Spain,Human,Human,Human,ESP,2
485_3765,2013,USA,Human,Human,Human,USA,6
485_13348,2017,Australia,Human,,,AUS,5
485_13175,2017,Australia,Human,,,AUS,238
485_14769,2017,Australia,Human,,,AUS,4
485_17778,2004,Japan,Human,,,JPN,222
485_4303,2012,USA,Human,Human,Human,USA,870
485_5608,2013,Spain,Human,Human,Human,ESP,717
485_9687,2010,Australia,Human,Human,Human,AUS,44
485_9311,2013,United Kingdom,Human,Human,Human,GBR,6
485_8413,2015,United Kingdom,Human,Human,Human,GBR,564
485_14904,2017,Australia,Human,,,AUS,4
485_13408,2017,Australia,Human,,,AUS,12
485_14303,2017,Australia,Human,,,AUS,13
485_4254,2012,USA,Human,Human,Human,USA,358
485_7017,2015,New Zealand,Human,Human,Human,NZL,5
485_13771,2017,Australia,Human,,,AUS,5
485_843,2012,Canada,Human,Human,Human,CAN,563
485_8276,2016,United Kingdom,Human,Human,Human,GBR,10
485_9188,2013,United Kingdom,Human,Human,Human,GBR,1
485_15678,2017,Australia,Human,,,AUS,12
485_14047,2017,Australia,Human,,,AUS,5
485_9389,2013,United Kingdom,Human,Human,Human,GBR,46
485_6854,2015,New Zealand,Human,Human,Human,NZL,70
485_7076,2015,New Zealand,Human,Human,Human,NZL,634
485_4021,2013,USA,Human,Human,Human,USA,344
485_13176,2017,Australia,Human,,,AUS,4
485_17469,2017,Australia,Human,,,AUS,68
485_13039,2017,Australia,Human,,,AUS,1208
485_8607,2016,United Kingdom,Human,Human,Human,GBR,10
485_404,2012,USA,Human,Human,Human,USA,2
485_3636,2014,USA,Human,Human,Human,USA,25
485_8839,2014,United Kingdom,Human,Human,Human,GBR,511
