Genome ID,amoxicillin,beta-lactam,cefepime,cefotaxime,ceftriaxone,cefuroxime,chloramphenicol,clindamycin,erythromycin,levofloxacin,linezolid,meropenem,penicillin,quinupristin_dalfopristin,tetracycline,trimethoprim_sulfamethoxazole,vancomycin
1313_33325,,,,,,,S,,R,,,,S,,R,R,
1313_27266,,,,,,,S,,S,,,,R,,R,R,
1313_30451,,,,,,,S,,S,,,,,,R,,
1313_10887,,R,,,S,,,,,,,,,,,S,
1313_12834,,S,,,S,,,,,,,,,,,S,
1313_11428,,S,,,S,,,,,,,,,,,R,
1313_27077,,,,,,,S,,S,,,,S,,R,S,
1313_12669,,R,,,S,,,,,,,,,,,R,
1313_10324,,R,,,R,,,,,,,,,,,R,
1313_8886,,,,,,,S,,R,,,,R,,R,R,
1313_10761,,R,,,S,,,,,,,,,,,R,
1313_23874,,,,,,,S,,S,,,,,,S,S,
1313_25801,,,,,,,S,,S,,,,S,,S,S,
1313_11770,,R,,,S,,,,,,,,,,,R,
1313_11328,,S,,,S,,,,,,,,,,,S,
1313_26592,,,,,,,S,,S,,,,S,,R,S,
1313_34176,,,,,,,R,,R,,,,S,,R,R,
1313_5808,,,,R,,,,,,,,,,,R,,
1313_12988,,S,,,S,,,,,,,,,,,R,
1313_33193,,,,,,,S,,S,,,,,,R,,
1313_12938,,S,,,S,,,,,,,,,,,R,
1313_6613,,,,,S,,,,S,,,,,,,,
1313_20473,,,,,,,S,,S,,,,S,,S,S,
1313_24915,,,,,,,S,,R,,,,R,,R,R,
1313_12261,,R,,,S,,,,,,,,,,,R,
1313_12857,,R,,,S,,,,,,,,,,,R,
1313_11087,,R,,,S,,,,,,,,,,,R,
1313_25556,,,,,,,,,,,,,S,,,S,
1313_24916,,,,,,,S,,R,,,,R,,R,R,
1313_47227,,,,,S,,S,S,S,S,,,,,S,S,
1313_11681,,R,,,S,,,,,,,,,,,R,
1313_9246,,,,,,,S,,S,,,,R,,R,R,
1313_30502,,,,,,,,,R,,,,S,,,,
1313_26463,,,,,,,S,,S,,,,S,,R,R,
1313_6718,,,,,,,R,,R,,,,,,R,,
1313_27301,,,,,,,S,,S,,,,R,,R,R,
1313_29894,,,,,,,S,,S,,,,S,,S,S,
1313_42062,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_30974,,,,,,,S,,S,,,,S,,S,S,
1313_46984,,,,,S,,S,R,R,S,,,,,R,S,
1313_7016,R,,,R,R,,S,R,R,S,S,S,R,,,R,S
1313_23704,,,,,,,S,,S,,,,,,R,S,
1313_8384,,,,,,,S,,R,,,,S,,S,R,
1313_11954,,S,,,S,,,,,,,,,,,R,
1313_32760,,,,,,,,,,,,,,,,S,
1313_24645,,,,,,,S,,S,,,,S,,R,R,
1313_10618,,S,,,S,,,,,,,,,,,R,
1313_32051,,,,,,,S,,S,,,,R,,S,R,
1313_11356,,S,,,S,,,,,,,,,,,R,
1313_17322,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_27017,,,,,,,S,,S,,,,S,,R,S,
1313_6154,,,,,,,R,,S,,,,R,,R,,
1313_47031,,,,,S,,S,S,S,S,,,,,S,S,
1313_33641,,,,,,,S,,S,,,,S,,S,R,
1313_11499,,S,,,S,,,,,,,,,,,S,
1313_11677,,R,,,S,,,,,,,,,,,R,
1313_25844,,,,,,,S,,S,,,,S,,S,S,
1313_31160,,,,,,,S,,S,,,,,,R,R,
1313_46865,,,,,S,,S,R,R,S,,,,,R,S,
1313_31774,,,,,,,S,,S,,,,S,,R,S,
1313_24996,,,,,,,,,,,,,,,,S,
1313_10594,,S,,,S,,,,,,,,,,,R,
1313_32208,,,,,,,R,,S,,,,R,,R,R,
1313_46692,,,,,S,,S,R,R,S,,,,,R,R,
1313_10918,,S,,,S,,,,,,,,,,,S,
1313_26407,,,,,,,R,,R,,,,R,,R,R,
1313_32420,,,,,,,S,,S,,,,S,,R,,
1313_26133,,,,,,,S,,S,,,,S,,R,R,
1313_27988,,,,,,,R,,S,,,,S,,R,R,
1313_30148,,,,,,,,,S,,,,S,,,,
1313_25972,,,,,,,,,R,,,,,,R,R,
1313_11005,,R,,,S,,,,,,,,,,,R,
1313_31467,,,,,,,S,,S,,,,,,S,R,
1313_29808,,,,,,,,,S,,,,S,,S,S,
1313_31211,,,,,,,S,,S,,,,S,,R,R,
1313_23653,,,,,,,S,,R,,,,R,,R,S,
760830_3,S,,,S,S,S,S,S,R,S,S,R,R,S,R,R,S
1313_25298,,,,,,,S,,R,,,,S,,S,R,
1313_31879,,,,,,,S,,R,,,,S,,S,S,
1313_33021,,,,,,,,,,,,,,,,S,
1313_30870,,,,,,,S,,S,,,,S,,S,S,
1313_32165,,,,,,,S,,S,,,,R,,S,S,
1313_25666,,,,,,,,,,,,,,,,S,
1313_8722,,,,,,,S,,S,,,,R,,S,R,
1313_13733,,,,,S,,,,,,,,,,,,
1313_27357,,,,,,,S,,S,,,,S,,S,R,
1313_23893,,,,,,,S,,S,,,,,,R,S,
1313_23758,,,,,,,S,,S,,,,,,R,S,
1313_25369,,,,,,,S,,S,,,,S,,S,S,
1313_34313,,,,,,,R,,,,,,S,,,,
1313_24823,,,,,,,S,,S,,,,S,,R,S,
1313_33500,,,,,,,S,,S,,,,S,,S,S,
1313_10810,,S,,,S,,,,,,,,,,,R,
1313_24575,,,,,,,,,S,,,,S,,R,,
1313_25532,,,,,,,,,,,,,,,,S,
1313_25594,,,,,,,,,,,,,,,,S,
1313_25129,,,,,,,,,,,,,R,,,R,
1313_10685,,R,,,R,,,,,,,,,,,R,
1313_22729,,,,,,,,,R,,,,S,,,,
1313_46767,,,,,R,,S,R,R,S,,,,,R,R,
1313_33753,,,,,,,,,,,,,,,,R,
1313_11740,,S,,,S,,,,,,,,,,,S,
1313_12479,,S,,,S,,,,,,,,,,,S,
1313_10611,,R,,,S,,,,,,,,,,,R,
1313_22926,,,,,,,S,,R,,,,R,,R,,
1313_25866,,,,,,,,,S,,,,S,,R,R,
1313_10446,,R,,,S,,,,,,,,,,,R,
1313_20672,,,,,,,,,R,,,,R,,R,S,
1313_46900,,,,,S,,S,S,S,S,,,,,S,R,
1313_30368,,,,,,,S,,S,,,,R,,R,,
1313_11562,,R,,,S,,,,,,,,,,,R,
1313_11046,,S,,,S,,,,,,,,,,,S,
1313_22045,,,,,,,,,S,,,,S,,S,S,
1313_46796,,,,,S,,S,S,S,S,,,,,S,S,
1313_29941,,,,,,,S,,R,,,,R,,R,S,
1313_34141,,,,,,,S,,S,,,,S,,S,S,
1313_30901,,,,,,,S,,S,,,,S,,S,R,
1313_25282,,,,,,,S,,R,,,,R,,R,R,
1313_10253,,S,,,S,,,,,,,,,,,R,
1313_20175,,,,,,,S,,S,,,,S,,S,S,
1313_23562,,,,,,,S,,S,,,,S,,S,R,
1313_30930,,,,,,,S,,S,,,,S,,S,S,
1313_23540,,,,,,,S,,R,,,,R,,R,R,
1313_20333,,,,,,,S,,S,,,,,,R,S,
1313_30963,,,,,,,S,,S,,,,S,,S,R,
1313_23741,,,,,,,S,,S,,,,,,R,R,
1313_11178,,R,,,S,,,,,,,,,,,R,
1313_12823,,S,,,S,,,,,,,,,,,S,
1313_23363,,,,,,,S,,S,,,,,,,R,
1313_20047,,,,,,,S,,R,,,,R,,R,R,
1313_10016,,R,,,S,,,,,,,,,,,R,
1313_25078,,,,,,,,,R,,,,R,,R,R,
1313_33709,,,,,,,S,,S,,,,S,,R,S,
1313_20350,,,,,,,S,,S,,,,S,,S,S,
1313_5787,,,,,S,,S,,S,,,,,,S,,
1313_26650,,,,,,,S,,S,,,,S,,R,S,
1313_32192,,,,,,,S,,R,,,,R,,R,R,
1313_31744,,,,,,,S,,S,,,,S,,S,S,
1313_20384,,,,,,,S,,S,,,,,,S,S,
1313_30103,,,,,,,S,,S,,,,S,,R,S,
1313_33080,,,,,,,,,R,,,,R,,R,R,
1313_10607,,S,,,S,,,,,,,,,,,R,
1313_31836,,,,,,,,,S,,,,S,,S,,
1313_47055,,,,,S,,S,S,S,S,,,,,S,S,
1313_26707,,,,,,,S,,R,,,,R,,R,R,
1313_46753,,,,,S,,S,R,R,S,,,,,R,R,
1313_9272,,,,,,,S,,R,,,,R,,R,R,
1313_24988,,,,,,,,,,,,,,,,R,
1313_10565,,S,,,S,,,,,,,,,,,S,
1313_10762,,R,,,S,,,,,,,,,,,R,
1313_26948,,,,,,,S,,S,,,,R,,S,R,
1313_32307,,,,,,,,,S,,,,S,,R,R,
1313_27240,,,,,,,S,,S,,,,S,,S,R,
1313_26551,,,,,,,S,,S,,,,S,,R,R,
1313_12222,,R,,,S,,,,,,,,,,,R,
1313_11932,,R,,,S,,,,,,,,,,,R,
1313_10467,,R,,,S,,,,,,,,,,,R,
1313_9305,,,,,,,S,,S,,,,S,,R,S,
1313_25736,,,,,,,S,,S,,,,S,,R,R,
1313_32848,,,,,,,S,,S,,,,S,,S,S,
1313_24857,,,,,,,S,,S,,,,S,,R,S,
1313_33532,,,,,,,S,,R,,,,R,,S,S,
1313_31207,,,,,,,S,,S,,,,,,R,R,
1313_23350,,,,,,,S,,S,,,,,,,R,
1313_27358,,,,,,,R,,R,,,,R,,R,R,
1313_31838,,,,,,,,,R,,,,S,,,,
1313_47014,,,,,S,,S,S,S,S,,,,,S,S,
1313_46872,,,,,R,,S,S,R,S,,,,,R,R,
1313_11171,,R,,,S,,,,,,,,,,,R,
1313_34215,,,,,,,S,,R,,,,S,,S,,
1313_46837,,,,,S,,S,S,S,S,,,,,S,R,
1313_33484,,,,,,,S,,S,,,,S,,S,S,
1313_25665,,,,,,,S,,R,,,,R,,R,R,
1313_33869,,,,,,,S,,R,,,,S,,R,S,
1313_33558,,,,,,,S,,S,,,,S,,S,S,
1313_23616,,,,,,,S,,S,,,,S,,S,S,
1313_10263,,S,,,S,,,,,,,,,,,S,
1313_25620,,,,,,,,,,,,,S,,,R,
1313_24540,,,,,,,S,,R,,,,R,,S,R,
1313_31900,,,,,,,S,,R,,,,R,,S,R,
1313_10560,,S,,,S,,,,,,,,,,,S,
1313_17353,,,,R,R,,,R,R,,,R,R,,R,R,
1313_27016,,,,,,,S,,S,,,,S,,R,S,
1313_13085,,S,,,S,,,,,,,,,,,S,
1313_10998,,R,,,S,,,,,,,,,,,R,
1313_21470,,,,,,,,,S,,,,S,,S,R,
1313_33974,,,,,,,S,,S,,,,S,,S,S,
1313_12926,,S,,,S,,,,,,,,,,,R,
1313_27126,,,,,,,S,,S,,,,S,,R,S,
1313_24772,,,,,,,S,,R,,,,S,,R,,
1313_11859,,S,,,S,,,,,,,,,,,R,
1313_16993,,,S,S,S,,,S,R,,,S,,,S,S,
1313_11885,,S,,,S,,,,,,,,,,,R,
1313_21214,,,,S,S,,,S,S,S,S,,S,,S,S,S
1313_26752,,,,,,,S,,S,,,,S,,S,S,
1313_5609,,,,,,,S,,R,,,,,,R,,
1313_34354,,,,,,,R,,R,,,,S,,,R,
1313_12363,,S,,,S,,,,,,,,,,,R,
1313_10845,,S,,,S,,,,,,,,,,,S,
1313_32301,,,,,,,,,,,,,S,,,R,
1313_31129,,,,,,,S,,S,,,,,,R,R,
1313_30943,,,,,,,S,,S,,,,S,,R,R,
1313_31474,,,,,,,S,,S,,,,S,,R,R,
1313_24553,,,,,,,S,,S,,,,S,,S,S,
1313_23068,,,,,,,S,,R,,,,R,,R,R,
1313_12408,,S,,,S,,,,,,,,,,,R,
1313_20347,,,,,,,S,,S,,,,,,R,R,
1313_12512,,S,,,S,,,,,,,,,,,R,
1313_12252,,S,,,S,,,,,,,,,,,R,
1313_24753,,,,,,,S,,S,,,,R,,S,,
1313_33311,,,,,,,S,,S,,,,S,,R,R,
1313_32546,,,,,,,,,R,,,,R,,R,R,
1313_41966,,,S,S,S,,,S,R,,,S,S,,S,S,
1313_5453,,,,,S,,,,S,,,,,,,,
1313_25796,,,,,,,S,,S,,,,S,,S,S,
1313_11003,,S,,,S,,,,,,,,,,,R,
1313_32063,,,,,,,S,,S,,,,S,,R,S,
1313_33257,,,,,,,,,,,,,R,,,R,
1313_24919,,,,,,,S,,R,,,,S,,R,R,
1313_30959,,,,,,,S,,S,,,,S,,S,S,
1313_20377,,,,,,,S,,R,,,,R,,R,S,
1313_30720,,,,,,,S,,S,,,,S,,S,R,
1313_33020,,,,,,,,,,,,,,,,S,
1313_32767,,,,,,,S,,R,,,,R,,R,R,
1313_11318,,S,,,S,,,,,,,,,,,R,
1313_24073,,,,,,,S,,S,,,,,,R,R,
1313_20582,,,,,,,S,,S,,,,,,R,S,
1313_22549,,,,,,,,,S,,,,S,,R,R,
1313_27166,,,,,,,S,,S,,,,S,,R,S,
1313_26962,,,,,,,S,,S,,,,R,,S,R,
1313_17082,,,S,S,S,,,S,S,,,S,,,S,S,
1313_10773,,R,,,S,,,,,,,,,,,S,
1313_30360,,,,,,,S,,S,,,,R,,R,,
1313_23730,,,,,,,S,,S,,,,,,R,S,
1313_24872,,,,,,,S,,R,,,,S,,R,R,
1313_33196,,,,,,,S,,,,,,,,R,,
1313_46697,,,,,S,,S,S,S,S,,,,,S,S,
1313_47190,,,,,S,,S,S,S,S,,,,,S,S,
1313_34187,,,,,,,R,,S,,,,S,,R,R,
1313_24010,,,,,,,S,,S,,,,R,,R,R,
1313_27517,,,,,,,S,,S,,,,R,,S,R,
1313_32287,,,,,,,,,,,,,,,,S,
1313_10423,,R,,,S,,,,,,,,,,,R,
1313_11641,,R,,,S,,,,,,,,,,,R,
1313_30571,,,,,,,,,R,,,,R,,,,
1313_10383,,S,,,S,,,,,,,,,,,R,
1313_11229,,S,,,S,,,,,,,,,,,S,
1313_25075,,,,,,,,,R,,,,S,,R,R,
1313_31257,,,,,,,S,,S,,,,,,S,S,
1313_20345,,,,,,,S,,S,,,,R,,S,S,
1313_10816,,S,,,S,,,,,,,,,,,S,
1313_5759,,,,,,,R,,R,,,,,,R,,
1313_34317,,,,,,,S,,,,,,S,,,,
1313_32539,,,,,,,,,,,,,S,,,S,
1313_11706,,R,,,S,,,,,,,,,,,R,
1313_27943,,,,,,,S,,R,,,,S,,S,S,
1313_23386,,,,,,,S,,R,,,,R,,S,R,
1313_32860,,,,,,,S,,S,,,,S,,R,S,
1313_32708,,,,,,,S,,R,,,,S,,R,R,
1313_26627,,,,,,,S,,S,,,,S,,R,R,
1313_17380,,,,,,,,S,S,,,,S,,S,S,
1313_46659,,,,,S,,S,S,S,S,,,,,S,S,
1313_31996,,,,,,,R,,R,,,,S,,R,R,
1313_30605,,,,,,,,,R,,,,R,,,,
1313_25435,,,,,,,,,,,,,S,,,R,
1313_31966,,,,,,,S,,S,,,,S,,S,S,
1313_12662,,R,,,S,,,,,,,,,,,R,
1313_31970,,,,,,,S,,R,,,,R,,S,R,
1313_33399,,,,,,,S,,S,,,,S,,S,S,
1313_32448,,,,,,,S,,R,,,,S,,R,R,
1313_33827,,,,,,,S,,S,,,,R,,S,R,
1313_30533,,,,,,,,,S,,,,S,,,,
1313_25209,,,,,,,,,R,,,,S,,R,R,
1313_22071,,,,,,,,,S,,,,S,,S,S,
1313_23060,,,,,,,S,,S,,,,S,,R,S,
1313_33307,,,,,,,S,,R,,,,R,,R,R,
1313_30835,,,,,,,S,,S,,,,S,,S,R,
1313_32135,,,,,,,S,,S,,,,S,,R,,
1313_30519,,,,,,,,,R,,,,S,,,,
1313_20437,,,,,,,S,,S,,,,R,,S,S,
1313_25519,,,,,,,S,,S,,,,S,,R,R,
1313_24821,,,,,,,S,,S,,,,S,,R,S,
1313_30589,,,,,,,,,S,,,,S,,,,
1313_17356,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_22760,,,,,,,,,R,,,,S,,,,
1313_23216,,,,,,,,,S,,,,S,,,,
1313_24865,,,,,,,S,,S,,,,R,,R,R,
1313_31933,,,,,,,S,,R,,,,R,,S,R,
1313_30554,,,,,,,,,S,,,,S,,,,
1313_27203,,,,,,,S,,S,,,,S,,S,R,
1313_25022,,,,,,,,,,,,,,,,R,
1313_20432,,,,,,,S,,R,,,,R,,S,S,
1313_28024,,,,,,,R,,S,,,,S,,R,R,
1313_46615,,,,,S,,S,S,R,S,,,,,S,S,
1313_31934,,,,,,,S,,S,,,,R,,S,R,
1313_13044,,S,,,S,,,,,,,,,,,R,
1313_41967,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_26464,,,,,,,R,,S,,,,S,,R,R,
1313_30236,,,,,,,,,R,,,,R,,,,
1313_12266,,R,,,S,,,,,,,,,,,R,
1313_8773,,,,,,,S,,S,,,,S,,S,S,
1313_30782,,,,,,,S,,S,,,,S,,S,R,
1313_20087,,,,,,,S,,S,,,,R,,R,R,
1313_26550,,,,,,,S,,S,,,,S,,R,S,
1313_23580,,,,,,,S,,S,,,,S,,S,R,
1313_32331,,,,,,,,,,,,,,,,S,
1313_24083,,,,,,,S,,S,,,,R,,S,S,
1313_27011,,,,,,,S,,S,,,,S,,R,R,
1313_23820,,,,,,,S,,S,,,,S,,R,R,
1313_23334,,,,,,,S,,S,,,,,,,R,
1313_9098,,,,,,,S,,R,,,,R,,S,S,
1313_20637,,,,,,,S,,S,,,,,,S,S,
1313_27340,,,,,,,S,,S,,,,R,,S,S,
1313_27172,,,,,,,S,,S,,,,S,,S,R,
1313_30118,,,,,,,S,,R,,,,R,,R,R,
1313_9023,,,,,,,S,,R,,,,R,,R,R,
1313_9270,,,,,,,S,,S,,,,S,,S,S,
1313_33633,,,,,,,S,,S,,,,S,,S,R,
1313_28013,,,,,,,R,,S,,,,S,,S,,
1313_25924,,,,,,,,,S,,,,S,,R,,
1313_31115,,,,,,,S,,S,,,,S,,S,S,
1313_23878,,,,,,,S,,S,,,,R,,R,S,
1313_42075,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_10515,,S,,,S,,,,,,,,,,,S,
1313_22943,,,,,,,S,,R,,,,R,,R,,
1313_20602,,,,,,,S,,R,,,,R,,R,S,
1313_11337,,R,,,S,,,,,,,,,,,R,
1313_11355,,S,,,S,,,,,,,,,,,R,
1313_24954,,,,,,,S,,S,,,,S,,R,S,
1313_22693,,,,,,,,,S,,,,S,,,,
1313_34359,,,,,,,S,,R,,,,S,,,,
1313_11760,,S,,,S,,,,,,,,,,,S,
1313_33549,,,,,,,S,,S,,,,S,,S,R,
1313_20173,,,,,,,,,S,,,,S,,,,
1313_47154,,,,,R,,S,S,R,S,,,,,S,S,
1313_33380,,,,,,,S,,S,,,,S,,R,S,
1313_9323,,,,,,,S,,R,,,,S,,S,R,
1313_33522,,,,,,,S,,R,,,,S,,S,R,
1313_32712,,,,,,,,,,,,,,,,S,
1313_32288,,,,,,,,,,,,,S,,,R,
1313_46561,,,,,R,,S,S,R,S,,,,,S,S,
1313_10114,,S,,,S,,,,,,,,,,,R,
1313_22522,,,,,,,S,,S,,,,S,,R,R,
1313_23773,,,,,,,S,,S,,,,R,,S,S,
1313_8630,,,,,,,S,,R,,,,S,,S,S,
1313_27662,,,,,,,,,R,,,,S,,S,R,
1313_33782,,,,,,,R,,R,,,,S,,R,R,
1313_33479,,,,,,,S,,S,,,,S,,S,S,
1313_30986,,,,,,,S,,S,,,,S,,R,S,
1313_25488,,,,,,,,,,,,,,,,R,
1313_23393,,,,,,,S,,R,,,,R,,R,S,
1313_33656,,,,,,,S,,S,,,,S,,S,S,
1313_32123,,,,,,,S,,S,,,,S,,R,,
1313_23767,,,,,,,S,,S,,,,,,R,R,
1313_12919,,R,,,S,,,,,,,,,,,R,
1313_21163,,,,,,,,,R,,,,R,,,,
1313_33121,,,,,,,R,,R,,,,S,,R,R,
1313_11184,,R,,,S,,,,,,,,,,,R,
1313_24750,,,,,,,S,,S,,,,R,,R,,
1313_33738,,,,,,,,,S,,,,R,,R,R,
1313_22658,,,,,,,,,R,,,,S,,R,,
1313_23371,,,,,,,S,,S,,,,,,,R,
1313_25879,,,,,,,,,,,,,,,,S,
1313_31735,,,,,,,S,,S,,,,S,,S,S,
1313_6367,,,,,S,,S,,S,,,,,,S,,
1313_10195,,R,,,R,,,,,,,,,,,R,
1313_12472,,S,,,S,,,,,,,,,,,R,
1313_46818,,,,,R,,S,R,R,S,,,,,R,R,
1313_11905,,R,,,S,,,,,,,,,,,R,
1313_27140,,,,,,,S,,S,,,,S,,R,S,
1313_27332,,,,,,,,,S,,,,S,,S,R,
1313_32540,,,,,,,,,,,,,,,,S,
1313_24836,,,,,,,S,,S,,,,R,,R,S,
1313_22039,,,,,,,,,S,,,,S,,S,R,
1313_10115,,S,,,S,,,,,,,,,,,R,
1313_21166,,,,,,,S,,R,,,,,,R,S,
1313_33546,,,,,,,S,,R,,,,R,,S,R,
1313_10946,,S,,,S,,,,,,,,,,,R,
1313_32719,,,,,,,S,,R,,,,S,,R,R,
1313_9363,,,,,,,S,,S,,,,S,,R,S,
1313_11075,,S,,,S,,,,,,,,,,,S,
1313_10942,,S,,,S,,,,,,,,,,,R,
1313_46871,,,,,S,,S,S,S,S,,,,,S,S,
1313_25597,,,,,,,,,,,,,S,,,R,
1313_27524,,,,,,,S,,S,,,,S,,S,R,
1313_24335,,,,,,,S,,R,,,,R,,R,R,
1313_32701,,,,,,,,,,,,,,,,S,
1313_30025,,,,,,,S,,S,,,,S,,R,R,
1313_27351,,,,,,,S,,S,,,,S,,S,R,
1313_24529,,,,,,,S,,S,,,,S,,S,S,
1313_29691,,,,,,,,,S,,,,R,,S,R,
1313_17087,,,S,S,S,,,S,S,,,S,,,S,S,
1313_26097,,,,,,,R,,,,,,S,,R,R,
1313_12021,,R,,,R,,,,,,,,,,,S,
1313_11373,,S,,,S,,,,,,,,,,,R,
1313_25095,,,,,,,,,R,,,,S,,R,R,
1313_25512,,,,,,,,,R,,,,,,R,R,
1313_23561,,,,,,,S,,R,,,,R,,R,S,
1313_47209,,,,,R,,S,R,R,S,,,,,R,S,
1313_33910,,,,,,,S,,S,,,,S,,S,S,
1313_32454,,,,,,,S,,S,,,,S,,R,R,
760845_3,R,,,R,S,R,S,S,R,S,S,R,R,S,S,R,S
1313_20177,,,,,,,,,R,,,,S,,,,
1313_30351,,,,,,,S,,S,,,,R,,R,,
1313_23803,,,,,,,S,,S,,,,,,R,S,
1313_20249,,,,,,,S,,S,,,,,,S,S,
1313_23211,,,,,,,,,R,,,,S,,,,
1313_26700,,,,,,,S,,S,,,,S,,S,S,
1313_30591,,,,,,,,,R,,,,S,,,,
1313_31716,,,,,,,S,,S,,,,S,,S,S,
1313_33078,,,,,,,,,R,,,,S,,R,R,
1313_20711,,,,,,,S,,S,,,,R,,S,S,
1313_24461,,,,,,,,,S,,,,R,,R,,
1313_31163,,,,,,,S,,S,,,,,,R,R,
1313_23752,,,,,,,S,,S,,,,,,S,R,
1313_24685,,,,,,,S,,S,,,,,,S,,
1313_33878,,,,,,,S,,S,,,,R,,R,R,
1313_33480,,,,,,,S,,S,,,,S,,S,S,
1313_24537,,,,,,,R,,S,,,,S,,S,S,
1313_10357,,S,,,S,,,,,,,,,,,R,
1313_25564,,,,,,,S,,S,,,,R,,R,R,
1313_30237,,,,,,,,,R,,,,S,,,,
1313_31882,,,,,,,S,,S,,,,S,,S,S,
1313_26064,,,,,,,,,S,,,,S,,R,R,
1313_27216,,,,,,,R,,S,,,,S,,R,R,
1313_10682,,S,,,S,,,,,,,,,,,R,
1313_31701,,,,,,,S,,S,,,,S,,S,S,
1313_32422,,,,,,,S,,R,,,,R,,R,,
1313_10933,,R,,,S,,,,,,,,,,,R,
1313_26770,,,,,,,S,,S,,,,S,,S,S,
1313_25409,,,,,,,S,,R,,,,S,,R,S,
1313_20366,,,,,,,S,,S,,,,R,,R,R,
1313_24792,,,,,,,S,,S,,,,S,,R,,
1313_12307,,R,,,S,,,,,,,,,,,R,
1313_22050,,,,,,,,,S,,,,S,,S,S,
1313_21785,,,,,,,,,S,,,,S,,R,R,
1313_17428,,,S,S,S,,,S,S,,,S,S,,S,S,
1313_5661,,,,,S,,S,,S,,,,,,S,,
1313_6981,,,,,,,,,,,S,,,S,,,
1313_11218,,R,,,S,,,,,,,,,,,R,
1313_23999,,,,,,,S,,S,,,,,,R,S,
1313_12228,,R,,,S,,,,,,,,,,,R,
1313_24064,,,,,,,S,,S,,,,,,S,S,
1313_32145,,,,,,,S,,R,,,,R,,R,R,
1313_25563,,,,,,,,,,,,,,,,R,
1313_11173,,R,,,R,,,,,,,,,,,R,
1313_27273,,,,,,,S,,S,,,,S,,S,R,
1313_32134,,,,,,,S,,S,,,,R,,R,,
1313_34267,,,,,,,R,,,,,,S,,,,
1313_10908,,S,,,S,,,,,,,,,,,S,
1313_12634,,R,,,S,,,,,,,,,,,R,
1313_30337,,,,,,,S,,S,,,,S,,R,,
1313_9313,,,,,,,S,,S,,,,R,,R,S,
1313_10496,,S,,,S,,,,,,,,,,,R,
1313_25543,,,,,,,R,,R,,,,S,,R,R,
1313_9167,,,,,,,S,,S,,,,S,,S,S,
1313_23533,,,,,,,S,,S,,,,S,,S,S,
1313_6438,,,,,R,,,,S,,,,,,,,
1313_23061,,,,,,,S,,S,,,,S,,R,S,
1313_11796,,S,,,S,,,,,,,,,,,R,
1313_33384,,,,,,,R,,S,,,,S,,R,R,
1313_24751,,,,,,,S,,S,,,,S,,R,,
1313_46582,,,,,S,,S,R,R,S,,,,,R,S,
1313_11313,,S,,,S,,,,,,,,,,,R,
1313_27116,,,,,,,S,,S,,,,S,,R,R,
1313_25316,,,,,,,S,,R,,,,R,,R,R,
1313_46786,,,,,R,,S,S,R,S,,,,,S,S,
1313_22698,,,,,,,,,R,,,,S,,,,
1313_32121,,,,,,,R,,R,,,,R,,R,,
1313_32143,,,,,,,S,,R,,,,R,,R,R,
1313_31910,,,,,,,S,,S,,,,S,,S,S,
1313_26669,,,,,,,S,,S,,,,S,,R,S,
1313_11881,,S,,,S,,,,,,,,,,,S,
1313_33248,,,,,,,,,,,,,R,,R,R,
1313_28033,,,,,,,R,,S,,,,S,,,,
1313_30172,,,,,,,,,S,,,,S,,,,
1313_12171,,S,,,S,,,,,,,,,,,R,
1313_12515,,R,,,S,,,,,,,,,,,R,
1313_24698,,,,,,,S,,R,,,,R,,R,,
1313_26507,,,,,,,,,R,,,,S,,R,R,
1313_29939,,,,,,,R,,S,,,,S,,R,R,
1313_47169,,,,,R,,S,S,R,S,,,,,S,S,
1313_31872,,,,,,,,,R,,,,R,,R,,
1313_24572,,,,,,,S,,S,,,,S,,R,,
1313_24716,,,,,,,R,,S,,,,R,,R,,
1313_32738,,,,,,,S,,S,,,,S,,R,S,
1313_33897,,,,,,,S,,S,,,,S,,S,S,
1313_27138,,,,,,,S,,S,,,,S,,R,R,
1313_46540,,,,,S,,S,S,S,S,,,,,S,S,
1313_12833,,R,,,S,,,,,,,,,,,S,
1313_24951,,,,,,,S,,S,,,,S,,R,S,
1313_33477,,,,,,,S,,S,,,,S,,S,S,
1313_12815,,S,,,S,,,,,,,,,,,R,
1313_46550,,,,,R,,S,S,S,S,,,,,S,S,
1313_33487,,,,,,,S,,S,,,,S,,S,S,
1313_24207,,,,,,,S,,S,,,,,,S,,
1313_11235,,S,,,S,,,,,,,,,,,S,
1313_33097,,,,,,,S,,S,,,,S,,R,S,
1313_11450,,S,,,S,,,,,,,,,,,R,
1313_32139,,,,,,,S,,S,,,,S,,R,,
1313_24818,,,,,,,S,,S,,,,S,,R,S,
1313_46537,,,,,S,,S,S,S,S,,,,,S,S,
1313_20619,,,,,,,S,,S,,,,S,,S,R,
1313_22570,,,,,,,,,S,,,,S,,R,R,
1313_11400,,S,,,S,,,,,,,,,,,S,
1313_30547,,,,,,,,,S,,,,S,,,,
1313_6152,,,,,S,,S,,S,,,,,,S,,
1313_23687,,,,,,,S,,S,,,,,,R,S,
1313_46610,,,,,S,,S,S,R,S,,,,,S,S,
