Genome ID,amoxicillin_clavulanic acid,ampicillin,azithromycin,cefepime,cefotaxime,cefoxitin,ceftazidime,ceftiofur,ceftriaxone,cephalosporin,chloramphenicol,ciprofloxacin,ertapenem,furazolidone,gentamicin,kanamycin,meropenem,nalidixic acid,netilmicin,ofloxacin,pefloxacin,spectinomycin,streptomycin,sulfamethoxazole,sulfisoxazole,sulfonamides,tetracycline,tigecycline,trimethoprim,trimethoprim_sulfamethoxazole
90371_6220,,R,,,,,,,,,S,,,,,R,,,,,,,R,,,,S,,,S
90370_2839,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3049,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_4971,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_4933,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
149539_1592,S,S,,S,S,,S,,,,,S,,,,,S,,,,,,,,,,,,S,S
90370_3264,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2985,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
595_99,S,S,,,S,,,,,,S,S,,,S,S,,R,,,,,S,R,,,S,,S,
28901_16297,,R,,,,,,,S,,S,S,,,S,S,,S,,,,,R,,R,,R,,,S
90370_3103,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2791,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3538,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_6222,,R,,,,,,,,,S,R,,,,R,,,,,,,R,,,,S,,,S
90370_2854,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4821,,S,,,,,,,,S,S,S,,,,,,R,,,,,,,,,,,,S
192955_368,,R,S,,,R,R,,R,,S,R,,,S,S,,R,S,,,S,S,,,S,S,,S,
54388_274,,S,S,,,,,,,,S,S,,,,,,,,,,S,S,,,S,S,,S,
90370_3152,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90371_5486,,R,,,R,,S,,R,,R,,S,,S,,S,S,,,S,,,,,,R,,,R
90371_5290,S,S,,,,,S,,S,,R,R,,,S,,,R,,S,,,,,,,,,S,
90370_2806,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
590_12230,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
28901_16308,,R,,,,,,,S,,S,S,,,S,S,,S,,,,,R,,R,,R,,,S
90370_2970,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12324,S,S,,,,S,,,S,,S,S,,,R,,,S,,,,,,,,,R,,,S
28901_824,S,S,S,,,S,,S,S,,R,S,,,S,,,S,,,,,R,,R,,R,,,R
90370_2745,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
85569_154,,R,,,,,,,,,R,S,,S,R,S,,S,R,,,R,R,,,R,R,,S,
90371_6242,,S,,,,,,,,,S,,,,,,,,,,,,,,,,S,,,
590_12365,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_4872,,S,,,,,,,,S,S,S,,,,,,R,,,,,,,,,,,,S
90370_2914,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,S
90370_2477,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_5562,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
28901_16284,,R,,,,,,S,,,,,,,S,,,,,,,,,,,,,,,S
590_15781,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90371_5427,S,S,,,,,S,,S,,S,R,,,S,,,S,,S,,,,,,,,,S,
590_12262,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90370_2902,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_550,,S,,,,,,,,,S,,,,S,S,,S,,,,S,,S,,,S,,S,
90370_4877,,R,,,,,,,,S,R,R,,,,,,R,,,,,,,,,,,,R
90370_2532,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,S
90370_3565,,S,,,,,,,,S,S,S,,,,,,S,,,,,,,,,,,,S
90370_3556,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2853,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3338,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3125,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12560,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_3001,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2862,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
54388_394,,S,S,,,,S,,S,,S,R,S,,S,,S,S,,,S,,,,,,S,,,S
90370_2850,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2842,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
590_12408,S,S,,,,S,,,S,,R,S,,,S,,,S,,,,,,,S,,R,,,S
90370_2830,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
85569_327,,R,,,,,,,,,R,S,,S,S,S,,S,S,,,R,R,,,R,R,,S,
90370_2905,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,S
90370_3418,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12592,R,R,,,,S,,,S,,R,S,,,R,,,S,,,,,,,,,R,,,R
108619_42,R,R,,,,R,,R,R,,R,S,,,,,,S,,,,,R,,R,,R,,,S
590_12196,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90370_4812,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2820,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
363569_41,S,S,S,,,S,,S,S,,S,S,,,S,,,S,,,,,S,,S,,S,,,S
85569_42,,R,,,,,,,,,R,,,,,,,S,,,,,R,,,R,R,,S,
54388_285,,S,S,,,,,,,,S,S,,,,,,R,,,,S,S,,,S,S,,S,
90370_5571,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
149391_45,R,R,S,,,R,,R,R,,S,S,,,R,,,S,,,,,S,,R,,S,,,R
1365218_5,,S,,,,,,,,,R,S,,,S,,,,,,,,,,,,,,S,
90371_5352,S,R,,,,,S,,S,,R,S,,,S,,,S,,S,,,,,,,,,R,
90370_5469,,R,S,,,,S,,S,,R,R,S,,S,,S,R,,,R,,,,,,R,,,R
90370_3265,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3476,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
149539_887,,R,,,,,,,,,S,,,,,,,,,,,,R,,S,,S,,,
90370_3016,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
28901_21062,,R,,,R,S,R,,,,,S,,,,,S,S,,,,,,,,,,,,R
90370_2804,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2863,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2489,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90371_3756,S,S,,S,S,,S,,,,,S,,,,,S,,,,,,,,,,,,S,S
90370_3475,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3062,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12548,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_3450,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3045,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2718,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2490,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2763,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
192955_432,,R,S,,,S,S,,S,,S,S,,,S,S,,S,S,,,S,S,,,R,S,,S,
90371_5470,,R,,,R,,S,,R,,R,,S,,S,,S,S,,,S,,,,,,R,,,R
90370_2765,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3171,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
590_12632,S,R,,,,S,,,R,,R,R,,,,,,R,,,,,,,,,R,,,R
90370_4905,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
28901_16268,,R,,,,,,S,,,,,,,S,,,,,,,,,,,,,,,S
90370_2811,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
28901_8435,,S,,,,,,,,,,R,,,,,,,,,,,,,,,,,,S
90370_2898,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
85569_146,,R,,,,,,,,,R,S,,S,S,S,,S,S,,,R,R,,,R,R,,S,
590_12499,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_2886,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3132,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3434,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
108619_85,R,R,,,,R,,R,R,,R,S,,,,,,S,,,,,R,,R,,R,,,R
85569_360,,S,,,,,,,,,S,,,,,,,S,,,,,S,,,S,S,,S,
90370_2904,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,
90370_4840,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3452,,S,,,,,,,,S,S,S,,,,,,R,,,,,,,,,,,,S
85569_54,,R,,,,,,,,,R,S,,S,,,,S,,,,S,R,,,R,R,,S,S
54388_372,,S,S,,,,S,,S,,S,S,S,,S,,S,S,,,S,,,,,,S,,,S
90370_5597,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3354,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
85569_215,,S,,,,,,,,,S,S,,S,,,,S,,,,S,S,,,S,S,,S,S
90371_2482,R,R,,,,R,,R,R,,S,S,,,,,,S,,,,,S,,R,,R,,,S
85569_331,,R,,,,,,,,,R,S,,S,S,S,,S,S,,,R,R,,,R,R,,S,
90370_4940,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2929,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
59201_4128,,R,S,,,,,,R,,R,S,,,,,S,,,,,,,,,,,S,,R
90370_4805,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3193,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_3120,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
54388_329,,S,S,,,,,,,,S,S,,,,,,R,,,,S,S,,,S,S,,S,
90370_2825,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3435,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
90370_3407,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_2479,R,R,,,,R,,R,R,,R,S,,,,,,R,,,,,R,,R,,R,,,R
90370_2889,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90371_5364,S,R,,,,,S,,S,,R,S,,,S,,,S,,S,,,,,,,,,R,
90370_4814,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
28901_9236,,S,,,,,,,,,,S,,,,,,,,,,,,,,,,S,,S
590_12372,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
590_12427,R,R,,,,R,,,R,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_3584,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12511,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
28901_21078,,R,,,,S,S,,,,,S,,,,,,S,,,,,,,,,,,,S
90370_3258,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2697,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4793,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_702,,S,,,,,,,,,S,S,,,S,S,,S,,,,S,,S,,,S,,S,
90370_2699,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2482,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_406,,S,,,,,,,,,S,,,,S,S,,S,,,,S,,S,,,S,,S,
90370_4918,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
85569_28,,R,,,,,,,,,R,,,,,,,S,,,,,R,,,R,R,,R,
90370_5215,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3078,,S,,,,,,,S,,,R,,,,,,,,,,,,,,,,,,S
90370_3506,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_5259,S,R,,,,,S,,S,,S,S,,,S,,,S,,S,,,,,,,,,S,
85569_255,,S,,,,,,,,,S,S,,S,,,,S,,,,S,S,,,S,S,,S,S
90370_2768,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3311,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_4854,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
98360_79,R,R,,,,R,,R,R,,R,S,,,,,,S,,,,,S,,R,,R,,,S
90370_2785,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3166,,R,,,,,,,S,,R,S,,,,,,,,,,,,,,,,,,R
90370_3176,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
28901_16295,,R,,,,,,R,,,,,,,S,,,,,,,,,,,,,,,S
90370_4898,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
90370_2975,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3392,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2479,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2495,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3351,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_5220,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2926,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3281,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3412,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12452,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_3273,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3327,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3568,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_4784,,S,,,,,,,,S,S,S,,,,,,R,,,,,,,,,,,,S
590_12533,R,R,,,,S,,,S,,R,S,,,S,,,S,,,,,,,,,R,,,S
90370_3145,,,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_3360,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90371_5386,S,R,,,,,S,,S,,R,R,,,R,,,R,,S,,,,,,,,,R,
90370_3474,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3093,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_5024,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90370_5499,,S,S,,,,,,S,,S,R,S,,S,,S,,,,R,,,,,,S,,,S
90370_3126,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90371_5365,S,S,,,,,S,,S,,S,S,,,S,,,S,,S,,,,,,,,,S,
90370_3144,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
590_12401,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,S,,,S
90370_2982,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12467,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90370_2974,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90371_6234,,R,,,,,,,,,,,,,,R,,,,,,,R,,,,S,,,S
90370_5201,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
85569_35,,S,,,,,,,,,S,,,,,,,S,,,,,S,,,S,R,,S,
90370_2945,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90371_890,,S,,,,,,,,,S,S,,,S,,,,,,,,,,,,,,S,
90370_4867,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
54388_321,,S,S,,,,,,,,S,S,,,,,,S,,,,S,S,,,S,S,,S,
90370_2846,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3580,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3014,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3140,,S,,,,,,,S,,R,S,,,,,,,,,,,,,,,,,,R
85569_354,,S,,,,,,,,,S,,,,,,,S,,,,,S,,,S,S,,S,
90370_2981,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2762,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3293,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
85569_259,,S,,,,,,,,,S,S,,S,S,S,,S,S,,,S,S,,,S,S,,S,
90370_3150,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_3071,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3422,,S,,,,,,,,S,S,S,,,,,,R,,,,,,,,,,,,S
54388_400,,S,S,,,,S,,S,,S,R,S,,S,,S,R,,,R,,,,,,S,,,S
590_12395,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_3177,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_3531,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_5411,S,S,,,,,S,,S,,S,S,,,S,,,S,,S,,,,,,,,,S,
149391_32,S,S,S,,,S,,S,S,,S,S,,,S,,,S,,,,,S,,S,,S,,,S
90370_2873,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2531,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,S
28901_16256,,R,,,,,,S,,,,,,,S,,,,,,,,,,,,,,,S
90370_2506,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
590_12394,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90370_3460,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12430,S,S,,,,S,,,S,,S,R,,,S,,,R,,,,,,,,,R,,,S
90370_2741,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3060,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12549,S,R,,,,S,,,S,,R,R,,,R,,,R,,,,,,,,,R,,,S
90370_2957,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
85569_263,,R,,,,,,,,,R,S,,S,S,S,,S,S,,,R,R,,,R,R,,R,
590_12501,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
590_12279,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
28901_16251,,S,,,,,,S,,,,,,,S,,,,,,,,,,,,,,,S
90370_4969,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
85569_283,,S,,,,,,,,,S,S,,S,S,S,,S,S,,,R,R,,,R,S,,S,
85569_124,,R,,,,,,,,,R,S,,S,S,S,,R,S,,,R,R,,,R,R,,S,
28901_16275,,R,,,,,,S,,,,,,,S,,,,,,,,,,,,,,,S
590_12194,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
590_12531,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
595_112,S,S,,,S,,,,,,S,S,,,S,S,,R,,,,,S,R,,,R,,S,
90370_5211,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90371_2481,R,R,,,,R,,R,R,,R,S,,,,,,S,,,,,R,,R,,R,,,R
90370_2818,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4966,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12396,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_3154,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_3398,,S,,,,,,,,S,S,S,,,,,,S,,,,,,,,,,,,S
90370_4899,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2798,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_5034,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90370_3324,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90371_5320,S,S,,,,,S,,S,,S,S,,,S,,,S,,S,,,,,,,,,S,
590_12578,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_2719,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
590_12366,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_3426,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3520,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
90370_3347,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_5567,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
28901_21077,,R,,,R,S,R,,,,,R,,,,,S,S,,,,,,,,,,,,R
90371_5471,,R,,,R,,S,,R,,R,,S,,S,,S,S,,,S,,,,,,R,,,R
90371_5268,S,R,,,,,S,,S,,R,S,,,S,,,S,,S,,,,,,,,,R,
90370_2683,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
590_12295,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_3321,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2878,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
28901_21072,,R,,,R,S,R,,,,,R,,,,,S,S,,,,,,,,,,,,R
90370_3333,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
28901_21050,,R,,,R,R,,,,,,R,,,,,S,R,,,,,,,,,,,,
90370_2788,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2748,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3270,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_5217,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2795,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4792,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2989,,R,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2779,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3513,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
90370_4864,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_887,,R,,,,,,,,,S,S,,,S,,,,,,,,,,,,,,S,
90370_2536,,S,,,,,,,S,,R,S,,,,,,,,,,,,,,,,,,S
590_12504,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
590_12267,R,R,,,,R,,,R,,R,S,,,S,,,S,,,,,,,,,R,,,S
90370_2903,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
85569_356,,R,,,,,,,,,R,,,,,,,S,,,,,R,,,R,R,,S,
590_12388,S,R,,,,S,,,S,,S,S,,,R,,,S,,,,,,,S,,R,,,S
90370_2746,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4797,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_2756,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4803,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3602,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3305,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_2869,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2502,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3561,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
149539_890,,R,,,,,,,,,S,,,,,,,,,,,,R,,R,,R,,,
90370_4799,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3349,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90370_3119,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_5596,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_5582,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_5195,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,
90370_3427,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_5234,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
590_12575,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,R,,,S
90370_4990,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_4911,,S,,,,,,,,S,S,R,,,,,,S,,,,,,,,,,,,S
90370_4853,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_5344,S,S,,,,,S,,S,,S,S,,,S,,,S,,S,,,,,,,,,S,
90370_2511,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
90370_5591,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
28901_10145,,R,,,,,S,,,,S,S,,,S,,,S,,,,,,,,,,,,
90370_5588,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3031,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_3058,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
590_12383,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,S,,S,,,S
90370_2704,,R,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_2885,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_3540,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
590_12472,S,S,,,,S,,,S,,R,R,,,R,,,R,,,,,,,,,R,,,R
590_12389,S,S,,,,S,,,S,,S,S,,,S,,,S,,,,,,,,,R,,,S
90370_2509,,S,,,,,,,S,,R,R,,,,,,,,,,,,,,,,,,R
90370_4794,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90370_3371,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,
90370_3139,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
90370_2938,,S,,,,,,,S,,S,R,,,,,,,,,,,,,,,,,,S
85569_152,,R,,,,,,,,,R,S,,S,S,S,,S,S,,,S,R,,,R,R,,S,
90370_4836,,S,,,,,,,,S,S,R,,,,,,R,,,,,,,,,,,,S
90371_5392,S,R,,,,,S,,S,,R,S,,,S,,,R,,S,,,,,,,,,S,
90370_3163,,S,,,,,,,S,,S,S,,,,,,,,,,,,,,,,,,S
