Genome ID,azithromycin,cefixime,cefpodoxime,ceftriaxone,ciprofloxacin,erythromycin,levofloxacin,penicillin,spectinomycin,tetracycline
485_13385,S,,,S,S,,,S,S,S
485_17865,,S,,S,R,,R,,,
485_4015,R,S,,S,R,,,,,
485_9328,S,S,,S,S,,,,,
485_9167,S,S,,S,,,,,,
485_5060,S,S,,S,R,,,,,
485_8538,S,S,,S,S,,,,,
485_589,R,S,,S,,,,,,
485_8751,S,S,,S,S,,,,,
485_8842,S,S,,S,S,,,,,
485_3755,R,S,,S,S,,,,,
485_5517,S,S,,S,R,,,,,
485_13345,S,,,S,R,,,R,S,S
485_6772,S,,,,S,,,,,
485_15536,S,,,S,R,,,R,S,S
485_4142,R,S,,S,R,,,,,
485_5257,S,S,,S,S,,,,,
485_3934,R,S,,S,R,,,,,
485_8958,S,S,,S,,,,,,
485_4381,S,S,,S,R,,,,,
485_6875,S,,,,S,,,,,
485_7132,S,S,,S,S,,,,,
485_4235,R,S,,S,S,,,,,
485_8566,S,S,,S,S,,,,,
485_9438,S,S,,S,S,,,,,
485_719,S,S,,S,S,S,,S,S,S
485_9011,S,S,,S,R,,,,,
485_14976,S,,,S,S,,,S,S,S
485_4997,S,S,,S,S,,,,,
485_8289,S,S,,S,S,,,,,
485_15465,S,S,,S,S,,,,,
485_14231,S,,,S,S,,,S,S,S
485_433,S,S,,S,S,,,,,
485_5214,S,S,,S,R,,,,,
485_8412,S,S,,S,S,,,,,
485_5628,S,S,,S,S,,,,,
485_3655,S,S,,S,S,,,,,
485_182,S,R,R,S,R,,,,S,R
485_3813,S,S,,S,S,,,,,
485_14364,S,,,S,S,,,S,S,S
485_12891,S,,,S,S,,,S,S,S
485_9387,S,S,,S,S,,,,,
485_561,R,S,,S,,,,,,
485_17660,S,,,S,S,,,S,S,S
485_9263,S,S,,S,S,,,,,
485_16520,S,,,S,R,,,R,S,S
485_13930,R,,,S,S,,,S,S,S
485_9094,S,S,,S,R,,,,,
485_8330,S,S,,S,S,,,,,
485_17665,S,,,S,S,,,R,S,S
485_17528,S,,,S,S,,,S,S,S
485_380,R,S,,S,,,,,,
485_9530,S,S,,S,R,,,,,
485_17764,,S,,S,R,,R,,,
485_3836,R,S,,S,R,,,,,
485_8384,S,S,,S,R,,,,,
485_17832,,R,,R,R,,R,,,
485_13534,S,,,S,S,,,S,S,S
485_8899,S,S,,S,R,,,,,
485_7106,S,,,,S,,,,,
485_4165,R,S,,S,S,,,,,
485_13734,S,,,S,S,,,S,S,S
485_8968,S,S,,S,S,,,,,
485_14140,S,,,S,S,,,R,S,S
485_5118,S,S,,S,R,,,,,
485_14747,S,,,S,S,,,S,S,
485_14084,S,,,S,S,,,S,S,S
485_15411,S,S,,S,R,,,,,
485_16969,S,,,S,S,,,S,S,S
485_6948,S,,,,S,,,,,
485_4843,S,S,,S,R,,,,,
485_13072,S,,,S,R,,,R,S,S
485_6806,S,,,,S,,,,,
485_13554,S,,,S,S,,,S,S,S
485_13905,S,,,S,R,,,R,S,S
485_17500,S,,,S,S,,,S,S,S
485_12919,S,,,S,S,,,S,S,S
485_14188,S,,,S,S,,,S,S,S
485_5347,S,S,,S,S,,,,,
485_3892,,S,,S,R,,,,,
485_4889,R,S,,S,R,,,,,
485_590,R,S,,S,,,,,,
485_4870,R,S,,S,R,,,,,
485_8723,S,S,,S,S,,,,,
485_8269,S,S,,S,S,,,,,
485_5014,S,S,,S,S,,,,,
485_6804,S,,,,S,,,,,
485_14440,R,,,S,S,,,S,S,S
485_477,R,S,,S,,,,,,
485_6971,S,S,,S,R,,,,,
485_15500,S,S,,S,S,,,,,
485_9688,S,,,S,S,,,R,S,S
485_13085,R,,,S,S,,,S,S,S
485_8486,S,S,,S,S,,,,,
485_4202,R,S,,S,R,,,,,
485_5250,S,S,,S,S,,,,,
485_13605,S,,,S,R,,,R,S,S
485_8580,S,S,,S,S,,,,,
485_863,S,S,,S,S,S,,R,S,R
485_8373,S,S,,S,S,,,,,
485_390,R,S,,S,,,,,,
485_12927,R,,,S,S,,,S,S,S
485_8088,R,,,S,,,,,,
485_4344,S,S,,S,R,,,,,
485_5105,S,S,,S,R,,,,,
485_8828,S,S,,S,S,,,,,
485_3878,S,S,,S,S,,,,,
485_5575,S,S,,S,R,,,,,
485_9074,S,S,,S,S,,,,,
485_9588,S,S,,S,,,,,,
485_13152,S,,,S,S,,,R,S,S
485_17049,S,,,S,R,,,R,S,S
485_8599,S,S,,S,S,,,,,
485_7065,S,,,,R,,,,,
485_13661,S,,,S,S,,,S,S,S
485_13913,S,,,S,R,,,S,S,
485_4866,S,S,,S,R,,,,,
485_9682,S,,,S,S,,,R,S,S
485_14814,S,,,S,S,,,S,S,S
485_4005,R,S,,S,R,,,,,
485_15443,S,S,,S,S,,,,,
485_8483,S,S,,S,R,,,,,
485_9290,S,S,,S,R,,,,,
485_8541,S,S,,S,R,,,,,
485_6902,S,,,,S,,,,,
485_14248,R,,,S,S,,,S,S,S
485_5103,S,S,,S,R,,,,,
485_4285,R,S,,S,R,,,,,
485_8419,S,S,,S,R,,,,,
485_13879,R,,,S,S,,,S,S,S
485_17042,S,,,S,S,,,S,S,S
485_4007,S,S,,S,R,,,,,
485_9324,S,S,,S,S,,,,,
485_13399,R,,,S,S,,,S,S,S
485_5559,S,S,,S,S,,,,,
485_13535,S,,,S,R,,,S,S,S
485_9331,S,S,,S,S,,,,,
485_9546,S,S,,S,R,,,,,
485_4466,S,S,,S,R,,,,,
485_9374,S,S,,S,S,,,,,
485_9087,S,S,,S,R,,,,,
485_6912,S,,,,S,,,,,
485_14890,S,,,S,R,,,R,S,S
485_12942,S,,,S,R,,,R,S,S
485_13639,S,,,S,S,,,S,S,S
485_3902,S,S,,S,R,,,,,
485_8359,S,S,,S,S,,,,,
485_5449,S,S,,S,S,,,,,
485_8737,S,S,,S,R,,,,,
485_3648,S,S,,S,R,,,,,
485_6774,S,S,,S,R,,,,,
485_14783,S,,,S,S,,,S,S,S
485_4033,R,S,,S,R,,,,,
485_17781,,S,,S,R,,R,,,
485_15453,S,S,,S,S,,,,,
485_6776,S,S,,S,R,,,,,
485_4008,S,S,,S,S,,,,,
485_13010,R,,,S,S,,,S,S,S
485_14082,S,,,S,S,,,S,S,S
485_4255,,S,,S,S,,,,,
485_8407,S,S,,S,S,,,,,
485_4760,S,S,,S,,,,,,
485_7021,S,,,,S,,,,,
485_13809,S,,,S,S,,,S,S,S
485_17767,,R,,S,R,,R,,,
485_3968,R,S,,S,S,,,,,
485_4326,R,S,,S,R,,,,,
485_8567,S,S,,S,,,,,,
485_12886,S,,,S,R,,,S,S,S
485_4106,R,S,,S,S,,,,,
485_13015,S,,,S,S,,,S,S,S
485_15431,S,S,,S,R,,,,,
485_5556,S,S,,S,R,,,,,
485_14801,S,,,S,S,,,R,S,S
485_5154,S,S,,S,R,,,,,
485_13297,S,,,S,S,,,R,S,S
485_8630,S,S,,S,R,,,,,
485_8804,S,S,,S,S,,,,,
485_13147,S,,,S,R,,,R,S,S
485_5551,S,S,,S,S,,,,,
485_8849,S,S,,S,S,,,,,
485_581,R,S,,S,,,,,,
485_8890,S,S,,S,S,,,,,
485_434,S,S,,S,S,,,,,
485_15430,S,S,,S,R,,,,,
485_13926,S,,,S,S,,,S,S,
485_9505,S,S,,S,R,,,,,
485_220,S,S,R,S,R,,,,S,R
485_5046,S,S,,S,R,,,,,
485_14339,S,,,S,S,,,S,S,S
485_5564,S,S,,S,S,,,,,
485_9346,S,S,,S,S,,,,,
485_14125,S,,,S,S,,,S,S,
485_13050,S,,,S,S,,,S,S,S
485_3835,R,S,,S,S,,,,,
485_6867,S,,,,S,,,,,
485_17605,S,,,S,R,,,R,S,S
485_9663,S,,,S,R,,,R,S,S
485_8822,S,S,,S,S,,,,,
485_597,R,S,,S,,,,,,
485_5384,S,S,,S,S,,,,,
485_4057,S,S,,S,R,,,,,
485_8481,S,S,,S,S,,,,,
485_8552,S,S,,S,R,,,,,
485_15671,S,,,S,S,,,S,S,S
485_7078,S,,,,S,,,,,
485_8461,S,S,,S,R,,,,,
485_14767,S,,,S,S,,,S,S,S
485_17539,S,,,S,S,,,S,S,
485_13485,S,,,S,S,,,S,S,S
485_9666,S,,,S,R,,,R,S,S
485_42,S,S,,S,S,,,,,
485_8754,S,S,,S,R,,,,,
485_8914,S,S,,S,R,,,,,
485_6999,S,,,,S,,,,,
485_13033,S,,,S,S,,,S,S,S
485_5566,S,S,,S,S,,,,,
485_420,R,S,,S,,,,,,
485_4853,R,S,,S,,,,,,
485_6944,S,,,,S,,,,,
485_17584,S,,,S,S,,,S,S,S
485_13120,S,,,S,R,,,R,S,
485_15527,S,,,S,S,,,R,S,S
485_4227,S,S,,S,R,,,,,
485_4768,S,S,,S,,,,,,
485_6811,S,,,,S,,,,,
485_15626,S,,,S,S,,,S,S,S
485_3938,S,S,,S,R,,,,,
485_13914,S,,,S,S,,,S,S,S
485_13515,S,,,S,S,,,R,S,S
485_17743,,S,,S,R,,R,,,
485_5673,S,S,,S,R,,,,,
485_7034,S,,,,S,,,,,
485_14067,S,,,S,S,,,S,S,S
485_5546,S,S,,S,R,,,,,
485_14981,S,,,S,S,,,S,S,S
485_8868,S,S,,S,S,,,,,
485_9420,S,S,,S,S,,,,,
485_13352,S,,,S,S,,,S,S,S
485_15479,S,S,,S,S,,,,,
485_14412,S,,,S,R,,,S,S,S
485_13107,S,,,S,S,,,S,S,S
485_13967,R,,,S,S,,,S,S,S
485_4321,R,S,,S,R,,,,,
485_9042,S,S,,S,S,,,,,
485_7071,S,,,,S,,,,,
485_8326,S,S,,S,R,,,,,
485_9554,S,S,,S,R,,,,,
485_9405,S,S,,S,S,,,,,
485_13473,S,,,S,R,,,S,S,S
485_5437,S,S,,S,S,,,,,
485_774,S,S,,S,R,R,,R,S,R
485_16457,S,,,S,S,,,S,S,S
485_15582,S,,,S,S,,,S,S,S
485_4886,S,S,,S,,,,,,
485_4151,R,S,,S,R,,,,,
485_307,R,S,,S,,,,,,
485_4493,S,S,,S,S,,,,,
485_14124,S,,,S,S,,,S,S,S
485_9781,S,S,,S,S,,,,S,S
485_9228,S,S,,S,S,,,,,
485_5479,S,S,,S,S,,,,,
485_8568,S,S,,S,,,,,,
485_14310,R,,,S,S,,,S,S,S
485_5030,S,S,,S,S,,,,,
485_14851,S,,,S,S,,,S,S,S
485_9422,S,S,,S,S,,,,,
485_3954,R,S,,S,R,,,,,
485_4308,S,S,,S,R,,,,,
485_8689,S,S,,S,,,,,,
485_9436,S,S,,S,S,,,,,
485_717,S,S,,S,R,S,,R,S,R
485_3624,R,S,,S,S,,,,,
485_5028,S,S,,S,S,,,,,
485_544,R,S,,S,,,,,,
485_9002,S,S,,S,R,,,,,
485_5106,S,S,,S,R,,,,,
485_12951,S,,,S,S,,,S,S,S
485_17498,S,,,S,S,,,S,S,S
485_14421,S,,,S,R,,,R,S,S
485_3863,S,S,,S,S,,,,,
485_5419,S,S,,S,R,,,,,
485_15558,S,,,S,S,,,R,S,S
485_9640,,S,,S,,,,,,
485_715,S,S,,S,S,S,,R,S,R
485_6934,S,,,,S,,,,,
485_5545,S,S,,S,S,,,,,
485_8856,S,S,,S,S,,,,,
485_5017,S,S,,S,R,,,,,
485_17598,S,,,S,R,,,S,S,S
485_15566,S,,,S,S,,,S,S,S
485_6802,S,,,,S,,,,,
485_408,R,S,,S,R,,,,,
485_13309,S,,,S,S,,,S,S,S
485_9726,S,,,S,R,,,R,S,
485_4324,S,S,,S,R,,,,,
485_6797,S,,,,R,,,,,
485_3762,S,S,,S,R,,,,,
485_3659,R,S,,S,R,,,,,
485_9585,S,S,,S,,,,,,
485_8085,S,,,S,,,,,,
485_4153,S,S,,S,R,,,,,
485_7016,S,,,,S,,,,,
485_8933,S,S,,S,R,,,,,
485_13313,S,,,S,R,,,R,S,S
485_12975,S,,,S,R,,,S,S,S
485_15647,S,,,S,R,,,R,S,
485_9233,S,S,,S,S,,,,,
485_4146,R,S,,S,R,,,,,
485_6805,S,,,,S,,,,,
485_8464,S,S,,S,R,,,,,
485_13203,S,,,S,S,,,S,S,S
485_5461,S,S,,S,S,,,,,
485_4241,R,S,,S,R,,,,,
485_4892,R,S,,S,,,,,,
485_13472,S,,,S,S,,,S,S,S
485_9434,S,S,,S,S,,,,,
485_4419,S,S,,S,R,,,,,
485_6842,S,,,,R,,,,,
485_8701,S,S,,S,,,,,,
485_4145,R,S,,S,S,,,,,
485_9246,S,S,,S,R,,,,,
485_807,S,S,,S,S,S,,R,S,R
485_3959,S,,,S,R,,,,,
485_5432,S,S,,S,S,,,,,
485_9306,S,S,,S,,,,,,
485_5089,S,S,,S,R,,,,,
485_5168,S,S,,S,R,,,,,
485_4471,S,S,,S,S,,,,,
485_8323,S,S,,S,S,,,,,
485_8369,S,S,,S,R,,,,,
485_5342,S,S,,S,R,,,,,
485_9441,S,S,,S,S,,,,,
485_4963,S,S,,S,R,,,,,
485_14465,S,,,S,S,,,S,S,S
485_513,R,S,,S,,,,,,
485_6790,S,,,,S,,,,,
485_542,R,S,,S,,,,,,
485_5289,S,S,,S,S,,,,,
485_6973,S,S,,S,S,,,,,
485_8457,S,S,,S,R,,,,,
485_13138,S,,,S,S,,,R,S,S
485_4209,S,S,,S,R,,,,,
485_5443,R,S,,R,S,,,,,
485_9330,S,S,,S,,,,,,
485_4368,R,S,,S,S,,,,,
485_9363,S,S,,S,,,,,,
485_14961,S,,,S,S,,,R,S,S
485_8277,S,S,,S,,,,,,
485_9455,S,S,,S,R,,,,,
485_5056,S,S,,S,R,,,,,
485_9335,S,S,,S,R,,,,,
485_14462,S,,,S,S,,,S,S,S
485_8456,S,S,,S,S,,,,,
485_8799,S,S,,S,S,,,,,
485_3782,R,S,,S,,,,,,
485_13565,S,,,S,S,,,S,S,S
485_8285,S,S,,S,R,,,,,
485_5471,S,S,,S,S,,,,,
485_8719,S,S,,S,S,,,,,
485_17786,,S,,S,R,,R,,,
485_8300,S,S,,S,R,,,,,
485_5444,S,S,,S,S,,,,,
485_8850,S,S,,S,R,,,,,
485_9702,S,,,S,R,,,R,S,S
485_7871,S,S,,S,S,,,R,S,S
485_9442,S,S,,S,R,,,,,
485_323,R,S,,S,,,,,,
485_9289,S,S,,S,R,,,,,
485_836,S,S,,S,R,R,,R,S,R
485_14528,S,,,S,R,,,S,S,S
485_5455,S,S,,S,R,,,,,
485_5574,S,S,,S,R,,,,,
485_13733,S,,,S,S,,,S,S,S
485_17802,,S,,S,R,,R,,,
485_294,R,S,,S,,,,,,
485_502,R,S,,S,,,,,,
485_17531,S,,,S,S,,,R,S,S
485_5209,S,S,,S,R,,,,,
485_15459,S,S,,S,S,,,,,
485_9078,S,S,,S,R,,,,,
485_9736,S,S,,S,R,,,,S,R
485_5115,S,S,,S,S,,,,,
485_5459,S,S,,S,S,,,,,
485_17831,,S,,S,R,,R,,,
485_9685,S,,,S,S,,,R,S,S
485_5251,S,S,,S,R,,,,,
485_3998,S,S,,S,R,,,,,
485_13416,S,,,S,R,,,R,S,S
485_576,R,S,,S,,,,,,
485_5524,S,S,,S,S,,,,,
485_14861,S,,,S,R,,,R,S,
485_4058,S,S,,S,R,,,,,
485_5175,S,S,,S,R,,,,,
485_15018,S,,,S,S,,,S,S,S
485_600,R,S,,S,,,,,,
485_6832,S,,,,S,,,,,
485_8356,S,S,,S,S,,,,,
485_7115,S,,,,S,,,,,
485_811,S,S,,S,R,R,,R,S,R
485_3886,S,S,,S,R,,,,,
485_9227,S,S,,S,S,,,,,
485_17516,S,,,S,S,,,S,S,S
485_9230,S,S,,S,S,,,,,
485_14061,S,,,S,R,,,S,S,S
485_7084,S,,,,S,,,,,
485_14551,R,,,S,S,,,S,S,S
485_9272,S,S,,S,S,,,,,
485_15653,S,,,S,R,,,R,S,S
485_6946,S,,,,S,,,,,
485_17582,S,,,S,S,,,S,S,S
485_8800,S,S,,S,R,,,,,
485_8952,S,S,,S,,,,,,
485_6975,S,S,,S,S,,,,,
485_13089,S,,,S,S,,,S,S,S
485_5181,S,S,,S,R,,,,,
485_8873,S,S,,S,S,,,,,
485_7007,S,,,,R,,,,,
485_17566,S,,,S,R,,,R,S,S
485_9088,S,S,,S,S,,,,,
485_6801,S,,,,S,,,,,
485_14504,S,,,S,S,,,S,S,S
485_17666,S,,,S,R,,,R,S,
485_17842,,R,,R,R,,R,,,
485_5379,S,S,,S,S,,,,,
485_13013,S,,,S,S,,,S,S,S
485_13726,S,,,S,S,,,S,S,S
485_8635,S,S,,S,R,,,,,
485_9772,R,S,,S,R,,,,S,R
485_9753,S,S,,S,R,,,,S,R
485_4175,S,S,,S,R,,,,,
485_17807,,S,,S,R,,R,,,
485_15591,S,,,S,R,,,R,S,S
485_9460,S,S,,S,,,,,,
485_9282,S,S,,S,R,,,,,
485_14984,S,,,S,S,,,S,S,S
485_8896,S,S,,S,S,,,,,
485_8980,S,S,,S,S,,,,,
485_15648,S,,,S,R,,,S,S,
485_8361,S,S,,S,S,,,,,
485_9782,S,S,,S,R,,,,S,R
485_9310,S,S,,S,S,,,,,
485_5098,S,S,,S,R,,,,,
485_12952,S,,,S,S,,,S,S,S
485_8247,S,S,,S,R,,,,,
485_17462,S,,,S,S,,,S,S,S
485_9572,S,S,,S,S,,,,,
485_8697,S,S,,S,S,,,,,
485_16772,S,,,S,R,,,S,S,S
485_8246,S,S,,S,R,,,,,
485_6835,S,,,,R,,,,,
485_5416,S,S,,S,,,,,,
485_15655,S,,,S,R,,,R,S,S
485_15046,S,,,S,S,,,R,S,S
485_9621,S,S,,S,,,,,,
485_17891,R,,,S,,,,,,
485_5363,S,S,,S,R,,,,,
485_6873,S,,,,S,,,,,
485_14183,S,,,S,S,,,S,S,S
485_17877,,S,,S,R,,R,,,
485_9492,S,S,,S,S,,,,,
485_7122,S,,,,S,,,,,
485_3644,S,S,,S,R,,,,,
485_4032,R,S,,S,R,,,,,
485_17853,,R,,S,R,,R,,,
485_4379,S,S,,S,R,,,,,
485_14830,R,,,S,S,,,S,S,S
485_14187,S,,,S,R,,,S,S,S
485_5352,S,S,,S,S,,,,,
485_744,S,S,,S,R,R,,R,S,R
485_471,R,S,,S,,,,,,
485_13369,S,,,S,S,,,S,S,S
485_6822,S,,,,S,,,,,
485_9145,S,S,,S,S,,,,,
485_5521,S,S,,S,S,,,,,
485_8771,S,S,,S,,,,,,
485_16434,S,,,S,S,,,S,S,S
485_5431,S,S,,S,S,,,,,
485_9030,S,S,,S,S,,,,,
485_8360,S,S,,S,S,,,,,
485_9584,S,R,,S,,,,,,
485_8536,S,S,,S,,,,,,
485_12940,S,,,S,R,,,R,S,S
485_14283,S,,,S,S,,,S,S,S
485_4112,S,S,,S,R,,,,,
485_547,R,S,,S,,,,,,
485_9026,S,S,,S,S,,,,,
485_8974,S,S,,S,R,,,,,
485_14238,S,,,S,S,,,S,S,S
485_8686,S,S,,S,,,,,,
485_9388,S,S,,S,S,,,,,
485_9362,S,S,,S,R,,,,,
485_9194,S,S,,S,S,,,,,
485_3643,S,S,,S,R,,,,,
485_8618,S,S,,S,S,,,,,
485_8430,S,S,,S,,,,,,
485_17800,,S,,S,R,,R,,,
485_9232,S,S,,S,S,,,,,
485_8295,S,S,,S,R,,,,,
485_13895,S,,,S,R,,,R,S,
485_3778,R,S,,S,,,,,,
485_6821,S,,,,S,,,,,
485_4422,R,S,,S,R,,,,,
485_9158,S,S,,S,S,,,,,
485_3766,R,S,,S,S,,,,,
485_7015,S,,,,S,,,,,
485_9259,S,S,,S,S,,,,,
485_8668,S,S,,S,R,,,,,
485_5329,S,S,,S,S,,,,,
485_5395,S,S,,S,S,,,,,
485_8319,S,S,,S,S,,,,,
485_15470,S,S,,S,S,,,,,
485_9488,S,S,,S,S,,,,,
485_6895,S,,,,S,,,,,
485_14556,S,,,S,R,,,R,S,S
485_8971,S,S,,S,R,,,,,
485_4096,S,S,,S,R,,,,,
485_13272,S,,,S,S,,,R,S,S
485_17872,,S,,S,R,,R,,,
485_3765,R,S,,S,R,,,,,
485_5040,S,S,,S,R,,,,,
485_13517,S,,,S,R,,,R,S,S
485_13457,S,,,S,R,,,R,S,
485_868,S,S,,S,R,S,,,S,R
485_9708,S,,,S,S,,,R,S,
485_4885,S,S,,S,,,,,,
485_5063,S,S,,S,S,,,,,
485_15052,S,,,S,S,,,S,S,S
485_9140,S,S,,S,,,,,,
485_15496,S,S,,S,S,,,,,
485_13741,S,,,S,S,,,S,S,S
485_15640,S,,,S,S,,,S,S,S
485_9450,S,S,,S,,,,,,
485_13139,S,,,S,S,,,R,S,S
485_9127,S,S,,S,R,,,,,
485_8921,S,S,,S,S,,,,,
485_6758,S,,,,S,,,,,
485_14414,S,,,S,R,,,R,S,
485_17677,S,,,S,S,,,S,S,S
485_4959,R,,,,R,,,,,
485_8462,S,S,,S,S,,,,,
485_5671,S,S,,S,R,,,,,
485_9235,S,S,,S,,,,,,
485_5019,S,S,,S,S,,,,,
485_16779,S,,,S,R,,,R,S,S
485_5068,S,S,,S,R,,,,,
485_8574,S,S,,S,S,,,,,
485_458,R,R,,S,,,,,,
485_8787,S,S,,S,S,,,,,
485_13145,S,,,S,S,,,S,S,S
485_5113,S,S,,S,R,,,,,
485_8985,S,S,,S,R,,,,,
485_15433,S,S,,S,R,,,,,
485_9320,S,S,,S,R,,,,,
485_8956,S,S,,S,,,,,,
485_16576,S,,,S,S,,,S,S,S
485_9279,S,S,,S,S,,,,,
485_17903,R,,,S,,,,,,
485_5023,S,S,,S,S,,,,,
485_12965,S,,,S,R,,,R,S,S
485_5077,S,S,,S,S,,,,,
485_14461,S,,,S,S,,,S,S,S
485_13354,S,,,S,R,,,R,S,S
485_6917,S,,,,R,,,,,
485_14042,S,,,S,S,,,S,S,S
485_8266,S,S,,S,R,,,,,
485_4049,R,S,,S,S,,,,,
485_13299,S,,,S,S,,,R,S,S
485_8906,S,S,,S,S,,,,,
485_4187,R,S,,S,R,,,,,
485_14768,S,,,S,R,,,S,S,S
485_248,S,S,R,S,R,,,,S,R
485_14457,S,,,S,S,,,S,S,S
485_550,R,S,,S,,,,,,
485_5288,S,S,,S,R,,,,,
485_13323,S,,,S,S,,,S,S,S
485_8895,S,S,,S,R,,,,,
485_9494,S,S,,S,S,,,,,
485_4844,R,S,,S,R,,,,,
485_13551,S,,,S,S,,,S,S,S
485_3743,S,S,,S,S,,,,,
485_17655,S,,,S,R,,,S,S,
485_15541,S,,,S,S,,,R,S,S
485_15516,R,,,S,S,,,S,S,S
485_535,R,S,,S,,,,,,
485_13374,S,,,S,S,,,S,S,S
485_17686,S,,,S,S,,,S,S,S
485_14378,S,,,S,S,,,S,S,S
485_5255,S,S,,S,S,,,,,
485_6836,S,,,,S,,,,,
485_5124,S,S,,S,S,,,,,
485_9433,S,S,,S,R,,,,,
485_14099,S,,,S,S,,,R,S,S
485_13964,S,,,S,S,,,S,S,S
485_3808,R,S,,S,R,,,,,
485_9010,S,S,,S,S,,,,,
485_17465,R,,,S,S,,,S,S,S
485_4405,S,S,,S,S,,,,,
485_17625,S,,,S,S,,,S,S,S
485_5190,S,S,,S,R,,,,,
485_8874,S,S,,S,,,,,,
485_4177,R,S,,S,R,,,,,
485_17622,S,,,S,S,,,S,S,S
485_17765,,S,,S,R,,R,,,
485_6984,S,,,,R,,,,,
485_9016,S,S,,S,S,,,,,
485_591,R,S,,S,,,,,,
485_8725,S,S,,S,R,,,,,
485_478,R,S,,S,,,,,,
485_12878,S,,,S,R,,,R,S,S
485_6960,S,,,,R,,,,,
485_8628,S,S,,S,S,,,,,
485_13812,S,,,S,S,,,S,S,S
485_17571,S,,,S,S,,,S,S,S
485_13304,S,,,S,S,,,S,S,S
485_5279,S,S,,S,S,,,,,
485_9031,S,S,,S,R,,,,,
485_14206,S,,,S,S,,,S,S,S
485_17504,S,,,S,S,,,S,S,S
485_8981,S,S,,S,R,,,,,
485_14813,S,,,S,S,,,S,S,S
485_13062,S,,,S,S,,,S,S,S
485_13357,S,,,S,R,,,R,S,S
485_5514,S,S,,S,R,,,,,
485_9437,S,S,,S,R,,,,,
485_5441,S,S,,S,S,,,,,
485_17894,R,,,S,,,,,,
485_5225,S,S,,S,S,,,,,
485_17746,,R,,S,R,,R,,,
485_13602,S,,,S,S,,,S,S,S
485_851,S,S,,S,R,R,,R,S,R
485_8335,S,S,,S,R,,,,,
485_8966,S,S,,S,,,,,,
485_9590,S,R,,S,,,,,,
485_16747,S,,,S,R,,,S,S,S
485_52,S,S,S,S,R,,,,S,R
485_9051,S,S,,S,S,,,,,
485_8615,S,S,,S,R,,,,,
485_5024,S,S,,S,S,,,,,
485_9382,S,S,,S,,,,,,
485_515,R,S,,S,,,,,,
485_15009,S,,,S,S,,,S,S,S
485_3928,S,S,,S,S,,,,,
485_5064,S,S,,S,R,,,,,
485_13512,S,,,S,R,,,R,S,
485_3758,S,S,,,R,,,,,
485_8977,S,S,,S,S,,,,,
485_13108,S,,,S,S,,,S,S,S
485_12902,S,,,S,R,,,S,S,S
485_7125,S,,,,S,,,,,
485_8700,S,S,,S,S,,,,,
485_13510,S,,,S,S,,,S,S,S
485_9603,S,S,,S,,,,,,
485_13468,S,,,S,S,,,S,S,S
485_4122,R,S,,S,R,,,,,
485_8363,S,S,,S,,,,,,
485_5256,S,S,,S,R,,,,,
485_17488,S,,,S,R,,,R,S,
485_9260,S,S,,S,R,,,,,
485_17817,,S,,S,R,,R,,,
485_5126,S,S,,S,S,,,,,
485_8264,S,S,,S,S,,,,,
485_8460,S,S,,S,S,,,,,
485_5258,S,S,,S,S,,,,,
485_16415,R,,,S,S,,,S,S,S
485_85,S,S,S,S,S,,,,S,R
485_5203,S,S,,S,R,,,,,
485_15649,S,,,S,S,,,R,S,S
485_17523,S,,,S,S,,,S,S,S
485_5651,S,S,,S,R,,,,,
485_9009,S,S,,S,R,,,,,
485_4968,S,S,,S,S,,,,,
485_17878,,S,,S,R,,R,,,
485_9523,S,S,,S,S,,,,,
485_8941,S,S,,S,R,,,,,
485_8853,S,S,,S,R,,,,,
485_5666,S,S,,S,R,,,,,
485_8705,S,S,,S,S,,,,,
485_5202,S,S,,S,R,,,,,
485_8090,S,,,S,,,,,,
485_13202,S,,,S,R,,,S,S,S
485_8496,S,S,,S,,,,,,
485_13355,S,,,S,R,,,R,S,
485_9162,S,S,,S,R,,,,,
485_3805,S,S,,S,R,,,,,
485_5586,S,S,,S,S,,,,,
485_7025,S,,,,S,,,,,
485_8349,S,S,,S,S,,,,,
485_13992,S,,,S,S,,,R,S,S
485_9045,S,S,,S,,,,,,
485_3806,S,S,,S,S,,,,,
485_5584,S,S,,S,S,,,,,
485_17766,,S,,S,R,,R,,,
485_8089,R,,,S,,,,,,
485_9147,S,S,,S,S,,,,,
485_4358,R,S,,S,R,,,,,
485_4793,S,S,,S,,,,,,
485_5076,S,S,,S,S,,,,,
485_7099,S,,,,R,,,,,
485_4825,S,S,,S,R,,,,,
485_4293,S,S,,S,R,,,,,
485_8999,S,S,,S,R,,,,,
485_5468,S,S,,S,S,,,,,
485_8609,S,S,,S,R,,,,,
485_4066,S,S,,S,R,,,,,
485_4065,R,S,,S,S,,,,,
485_8798,S,S,,S,S,,,,,
485_9115,S,S,,S,R,,,,,
485_9481,S,S,,S,R,,,,,
485_6760,S,,,,S,,,,,
485_17744,,S,,S,R,,R,,,
485_9249,S,S,,S,S,,,,,
485_14017,S,,,S,S,,,S,S,S
485_8911,S,S,,S,R,,,,,
485_9341,S,S,,S,S,,,,,
485_4259,R,S,,S,R,,,,,
485_17851,,S,,S,R,,R,,,
485_8926,S,S,,S,S,,,,,
485_6745,S,,,,S,,,,,
485_9360,S,S,,S,,,,,,
485_68,S,S,R,S,R,,,,S,R
